colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,reg_lambda,subsample,val_rmse,val_r2,best_iteration,best_n_estimators,n_leaves,n_splits,n_nodes,bin_id,bin_mid,bin_median,bin_min,bin_count,bin_left,bin_right
0.75,1.0,0.03,3,5,20,1.0,6.0312710618282726,0.9691425687712945,609,610,4437,3777,8214,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,1.0,0.05,3,5,10,1.0,6.031788705972604,0.969137271760471,311,312,2382,2020,4402,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.0,0.1,2,5,10,1.0,6.031886724024222,0.9691362686984551,568,569,2462,1843,4305,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.1,0.05,2,3,5,1.0,6.037289571329909,0.9690809537642636,999,1000,3805,2805,6610,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.05,3,8,1,1.0,6.037949694752407,0.9690741919542736,250,251,1980,1679,3659,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.1,2,5,1,1.0,6.038534917954858,0.9690681967478116,433,434,1732,1248,2980,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.1,0.1,2,3,5,0.8,6.039156945873376,0.9690618238655044,412,413,1852,1389,3241,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.3,0.1,2,3,5,0.8,6.039156945873376,0.9690618238655044,412,413,1852,1389,3241,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,1.0,0.1,2,3,5,0.8,6.039156945873376,0.9690618238655044,412,413,1852,1389,3241,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.0,0.1,2,3,5,0.8,6.039156945873376,0.9690618238655044,412,413,1852,1389,3241,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,1.0,0.1,2,8,20,0.8,6.039698398344429,0.969056275970984,761,762,3177,2365,5542,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,1.0,0.1,3,3,20,1.0,6.041184668676644,0.9690410446151312,168,169,1353,1134,2487,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,1.0,0.05,3,5,1,1.0,6.04322169490895,0.9690201630033256,326,327,2132,1755,3887,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.05,3,5,1,1.0,6.0444562724129725,0.9690075038891872,342,343,2682,2289,4971,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.05,2,3,10,0.8,6.044859567294485,0.9690033680227128,989,990,3991,2991,6982,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.05,2,3,10,0.8,6.044859567294485,0.9690033680227128,989,990,3991,2991,6982,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.05,2,3,10,0.8,6.044859567294485,0.9690033680227128,989,990,3991,2991,6982,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.1,2,8,10,0.8,6.047189191463692,0.968979471878628,593,594,2563,1919,4482,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.05,3,8,5,1.0,6.048691769309468,0.9689640542862038,392,393,2926,2483,5409,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.05,3,3,5,1.0,6.048797847432673,0.9689629656991614,381,382,2346,1914,4260,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,1.0,0.03,3,8,20,1.0,6.054282632311538,0.9689066541344749,866,867,4965,4048,9013,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.0,0.1,2,8,5,1.0,6.056393014180196,0.9688849735245876,421,422,1870,1398,3268,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.1,0.1,2,8,5,1.0,6.056393014180196,0.9688849735245876,421,422,1870,1398,3268,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.1,0.05,2,8,10,1.0,6.05650129297567,0.968883860939028,999,1000,3980,2980,6960,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,2,8,1,1.0,6.0569757807439455,0.9688789852509015,998,999,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.03,2,8,1,1.0,6.0569757807439455,0.9688789852509015,998,999,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,2,8,1,1.0,6.0569757807439455,0.9688789852509015,998,999,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.03,2,8,1,1.0,6.0569757807439455,0.9688789852509015,998,999,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.1,2,3,20,1.0,6.057617853217696,0.9688723869065308,445,446,1841,1345,3186,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.3,0.05,2,8,20,1.0,6.057709162845394,0.9688714484940218,832,833,3524,2641,6165,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.0,0.05,3,3,20,1.0,6.064939048335997,0.968797100201924,545,546,4194,3598,7792,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.05,2,8,20,1.0,6.065144266619177,0.9687949885520588,806,807,3371,2514,5885,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.1,3,5,5,1.0,6.066943597786465,0.9687764707803882,154,155,1184,979,2163,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,1.0,0.05,2,8,10,0.8,6.067509738458961,0.9687706432218124,997,998,3974,2974,6948,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.05,2,5,10,0.8,6.068402457869249,0.9687614529262524,989,990,3990,2990,6980,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.1,2,3,10,0.8,6.069402363823092,0.96875115757,459,460,2035,1525,3560,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.0,0.1,2,3,10,0.8,6.069524913888384,0.9687498956380624,459,460,2036,1526,3562,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.1,2,3,10,0.8,6.069524913888384,0.9687498956380624,459,460,2036,1526,3562,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.1,3,8,10,1.0,6.0718128540810286,0.9687263314063782,168,169,1221,1002,2223,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,1.0,0.05,2,5,10,0.8,6.073702401509913,0.968706863653869,989,990,3985,2985,6970,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.1,2,3,10,0.8,6.075126717945606,0.9686921851096844,459,460,2035,1525,3560,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.03,3,3,10,1.0,6.076971762351258,0.9686731655622596,754,755,4557,3752,8309,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,1.0,0.03,3,8,10,1.0,6.079373965972681,0.9686483939122422,705,706,3992,3236,7228,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.1,2,5,5,0.8,6.079676740811475,0.9686452709874436,456,457,2027,1520,3547,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.1,2,5,5,0.8,6.079676740811475,0.9686452709874436,456,457,2027,1520,3547,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.1,2,5,5,0.8,6.079676740811475,0.9686452709874436,456,457,2027,1520,3547,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.0,0.1,2,5,5,0.8,6.079676740811475,0.9686452709874436,456,457,2027,1520,3547,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.0,0.05,3,5,20,1.0,6.079798384350894,0.9686440162699532,423,424,3380,2906,6286,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.0,0.03,3,8,20,1.0,6.083098623202098,0.96860996569284,767,768,5660,4842,10502,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.3,0.1,2,3,5,1.0,6.08442273900857,0.9685962987882522,431,432,1807,1325,3132,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.1,0.1,2,3,10,1.0,6.087008339669895,0.968569602851202,671,672,2669,1947,4616,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.1,2,8,5,1.0,6.087191317902572,0.9685677131988008,408,409,1761,1302,3063,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,1.0,0.1,2,3,20,0.8,6.088789641136413,0.968551204583473,720,721,3029,2258,5287,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,1.0,0.1,2,5,20,0.8,6.090334978375586,0.9685352391240728,647,648,2737,2039,4776,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.05,2,5,10,0.8,6.090951698244108,0.9685288664283992,967,968,3991,2991,6982,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.05,2,5,10,0.8,6.090951698244108,0.9685288664283992,967,968,3991,2991,6982,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,3,3,1,1.0,6.091662037330013,0.9685215255460828,544,545,3559,2964,6523,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.05,3,5,10,1.0,6.098675616880707,0.968448998909499,345,346,2514,2118,4632,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.05,3,8,10,1.0,6.099261448671728,0.9684429371123502,370,371,2379,1958,4337,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.1,2,8,5,0.8,6.0993586166528,0.9684419316265088,412,413,1844,1381,3225,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,1.0,0.05,3,8,20,1.0,6.100346442229917,0.9684317087839264,413,414,2827,2363,5190,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.0,0.1,2,8,20,0.8,6.101334123799102,0.9684214857765072,662,663,2806,2093,4899,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.1,0.1,2,8,20,0.8,6.101334123799102,0.9684214857765072,662,663,2806,2093,4899,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.1,0.05,2,8,20,1.0,6.1032641353809485,0.9684015043965332,989,990,3972,2972,6944,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,2,8,5,1.0,6.103420167555396,0.9683998887217428,998,999,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,2,8,5,1.0,6.103420167555396,0.9683998887217428,998,999,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.03,2,8,5,1.0,6.103420167555396,0.9683998887217428,998,999,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.03,2,8,5,1.0,6.103420167555396,0.9683998887217428,998,999,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.05,2,8,20,1.0,6.105918474325104,0.968374013744316,784,785,3333,2498,5831,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.1,0.05,2,8,20,1.0,6.105918474325104,0.968374013744316,784,785,3333,2498,5831,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.1,3,8,5,1.0,6.110897325609026,0.9683224161735589,142,143,1097,904,2001,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,1.0,0.03,3,3,20,1.0,6.112284149048764,0.9683080365502864,684,685,4732,3997,8729,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.0,0.03,2,3,1,0.8,6.114251489040535,0.9682876320993152,996,997,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,2,3,1,0.8,6.114251489040535,0.9682876320993152,996,997,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.03,2,3,1,0.8,6.114251489040535,0.9682876320993152,996,997,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,2,3,1,0.8,6.114251489040535,0.9682876320993152,996,997,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.3,0.1,2,5,10,1.0,6.1184890620688686,0.9682436594091648,494,495,2020,1475,3495,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.05,2,5,5,1.0,6.125017794503713,0.968175852058782,663,664,2684,1970,4654,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.0,0.1,2,8,5,0.8,6.130978693932104,0.9681138790619932,456,457,2025,1518,3543,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.1,2,8,5,0.8,6.130978693932104,0.9681138790619932,456,457,2025,1518,3543,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.1,2,8,5,0.8,6.130978693932104,0.9681138790619932,456,457,2025,1518,3543,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.03,3,3,20,1.0,6.131054316143655,0.9681130924620148,768,769,5682,4863,10545,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.03,3,5,10,1.0,6.132227904904969,0.9681008838936328,548,549,3957,3358,7315,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.05,2,8,10,0.8,6.132684197463092,0.9680961365583935,910,911,3820,2859,6679,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,2,3,10,1.0,6.135089714071375,0.9680711033682302,999,1000,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.03,2,3,10,1.0,6.135089714071375,0.9680711033682302,999,1000,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,2,3,10,1.0,6.135089714071375,0.9680711033682302,999,1000,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.03,2,3,10,1.0,6.135089714071375,0.9680711033682302,999,1000,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.1,2,5,10,0.8,6.135173733565356,0.9680702288355884,456,457,2022,1515,3537,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.1,0.1,2,3,20,0.8,6.135781609102731,0.968063901292412,647,648,2757,2059,4816,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.0,0.1,2,3,20,0.8,6.135781609102731,0.968063901292412,647,648,2758,2060,4818,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.1,2,5,5,1.0,6.138014512440953,0.9680406530083662,415,416,1761,1295,3056,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.0,0.05,2,3,1,0.8,6.139474083830629,0.9680254518404494,621,622,2688,2016,4704,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.05,2,3,1,0.8,6.139474083830629,0.9680254518404494,621,622,2688,2016,4704,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.05,2,3,1,0.8,6.139474083830629,0.9680254518404494,621,622,2688,2016,4704,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.05,2,3,1,0.8,6.139474083830629,0.9680254518404494,621,622,2688,2016,4704,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.0,0.05,2,3,5,1.0,6.141528747323807,0.9680040467724808,999,1000,3821,2821,6642,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,2,5,1,0.8,6.141661425927297,0.9680026643074884,976,977,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,2,5,1,0.8,6.141661425927297,0.9680026643074884,976,977,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.03,2,5,1,0.8,6.141661425927297,0.9680026643074884,976,977,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.03,2,5,1,0.8,6.141661425927297,0.9680026643074884,976,977,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.05,2,3,10,0.8,6.145184512933017,0.967965944038272,849,850,3589,2689,6278,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.0,0.05,2,8,20,1.0,6.1461753735871865,0.9679556127472942,994,995,3975,2975,6950,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.1,0.1,2,5,5,1.0,6.149990124381541,0.9679158223800804,416,417,1841,1374,3215,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.0,0.1,2,5,5,1.0,6.149990124381541,0.9679158223800804,416,417,1850,1383,3233,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.3,0.1,2,8,10,1.0,6.151036775449122,0.9679049008027752,499,500,2002,1452,3454,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.1,2,8,10,0.8,6.154543922569009,0.9678682909339926,458,459,2020,1511,3531,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.1,2,8,10,0.8,6.154543922569009,0.9678682909339926,458,459,2020,1511,3531,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.05,2,5,20,0.8,6.156980874137482,0.9678428401703644,978,979,3976,2976,6952,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.1,3,8,1,1.0,6.159661827292572,0.9678148294909064,129,130,1033,853,1886,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.0,0.03,2,8,10,1.0,6.166001953940111,0.967748539138876,999,1000,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,2,8,10,1.0,6.166001953940111,0.967748539138876,999,1000,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.03,2,8,10,1.0,6.166001953940111,0.967748539138876,999,1000,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.05,2,3,20,0.8,6.166940907367373,0.9677387159420489,966,967,3983,2983,6966,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.3,0.05,3,8,20,1.0,6.169238691687934,0.9677146705412588,317,318,2520,2152,4672,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,1.0,0.05,3,5,20,1.0,6.171068278505975,0.9676955182357478,308,309,2431,2072,4503,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.0,0.05,2,8,1,1.0,6.171751635036821,0.9676883633316492,848,849,3591,2692,6283,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.1,0.05,2,3,20,0.8,6.172252588702507,0.9676831177253076,978,979,3983,2983,6966,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.05,2,3,20,0.8,6.172285658821696,0.9676827714251534,978,979,3984,2984,6968,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,2,8,10,1.0,6.174034574188542,0.9676644546756475,999,1000,3995,2995,6990,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.05,2,5,20,0.8,6.176412617818559,0.9676395406115982,860,861,3628,2717,6345,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.0,0.05,2,5,20,0.8,6.176412617818559,0.9676395406115982,860,861,3628,2717,6345,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.05,2,5,1,0.8,6.178993680414933,0.967612488719664,621,622,2686,2014,4700,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.0,0.05,2,5,1,0.8,6.1791429134124,0.9676109242760006,621,622,2687,2015,4702,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.05,2,5,1,0.8,6.1791429134124,0.9676109242760006,621,622,2687,2015,4702,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.05,2,5,1,0.8,6.1791429134124,0.9676109242760006,621,622,2687,2015,4702,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.05,3,3,10,1.0,6.180058019006568,0.967601330188426,457,458,2712,2204,4916,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.0,0.03,3,5,5,1.0,6.180367796470179,0.9675980821188236,317,318,2757,2389,5146,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.05,2,8,5,0.8,6.182791228471339,0.9675726664016444,755,756,3214,2408,5622,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.05,2,8,20,0.8,6.183460409572287,0.9675656466164664,996,997,3958,2958,6916,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,1.0,0.05,2,3,10,0.8,6.184803409574719,0.9675515561026882,997,998,3949,2949,6898,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,2,5,10,1.0,6.185430371079963,0.967544977087956,997,998,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.03,2,5,10,1.0,6.185430371079963,0.967544977087956,997,998,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,2,5,10,1.0,6.185430371079963,0.967544977087956,997,998,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.03,2,5,10,1.0,6.185430371079963,0.967544977087956,997,998,4000,3000,7000,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.1,2,3,20,0.8,6.1857681387856855,0.9675414324492556,468,469,2069,1550,3619,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.0,0.1,2,3,20,0.8,6.1857681387856855,0.9675414324492556,468,469,2069,1550,3619,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.05,2,3,1,1.0,6.186209010355169,0.9675368055155422,652,653,2567,1864,4431,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.05,2,8,5,1.0,6.187725479752755,0.967520887697414,656,657,2668,1961,4629,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.05,2,3,20,0.8,6.190361395555432,0.9674932101798276,861,862,3627,2715,6342,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.3,0.1,2,3,20,0.8,6.191779500012943,0.9674783149901202,468,469,2067,1548,3615,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.1,0.05,2,3,10,0.8,6.192376499638028,0.9674720433295232,997,998,3959,2959,6918,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.0,0.05,2,3,10,0.8,6.192376499638028,0.9674720433295232,997,998,3959,2959,6918,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.3,0.05,2,3,10,0.8,6.192431532335836,0.9674714651640436,997,998,3958,2958,6916,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.05,2,8,20,0.8,6.192940261869353,0.9674661202826303,976,977,3964,2964,6928,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.05,2,8,20,0.8,6.192940261869353,0.9674661202826303,976,977,3964,2964,6928,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.05,2,8,20,0.8,6.192940261869353,0.9674661202826303,976,977,3964,2964,6928,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,3,8,1,1.0,6.199159339226288,0.9674007450978408,426,427,3196,2719,5915,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,1.0,0.1,2,3,1,1.0,6.2000017927294975,0.9673918841471538,341,342,1298,906,2204,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.3,0.05,2,5,20,0.8,6.200327811194243,0.9673884547522188,816,817,3452,2585,6037,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.1,2,8,20,1.0,6.200372376585356,0.9673879859539436,409,410,1690,1230,2920,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.1,0.03,3,5,5,1.0,6.202194998225999,0.9673688102995984,329,330,2847,2467,5314,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.3,0.03,3,5,5,1.0,6.202194998225999,0.9673688102995984,329,330,2847,2467,5314,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,1.0,0.05,3,3,20,1.0,6.205051132479003,0.9673387498071744,460,461,2949,2438,5387,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.1,2,3,20,0.8,6.205917382561597,0.9673296298869776,468,469,2066,1547,3613,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
