colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,reg_lambda,subsample,val_rmse,val_r2,best_iteration,best_n_estimators,n_leaves,n_splits,n_nodes
0.75,1.0,0.03,3,8,20,0.8,6.10442291753195,0.9683895045066789,998,999,6709,5709,12418
1.0,1.0,0.03,4,5,20,1.0,6.105475744634215,0.9683785998702382,532,533,5991,5408,11399
1.0,1.0,0.1,4,5,1,1.0,6.105737302422279,0.9683758904988542,169,170,1272,1052,2324
1.0,0.0,0.03,3,8,10,0.8,6.106156532282499,0.9683715476241123,991,992,7272,6272,13544
1.0,1.0,0.1,4,8,20,1.0,6.106683382577279,0.9683660894678249,256,257,1859,1552,3411
1.0,0.1,0.03,3,8,10,0.8,6.107755870381615,0.9683549770651207,995,996,7268,6268,13536
0.75,0.1,0.03,3,5,5,1.0,6.108135887718124,0.968351039110921,939,940,7145,6155,13300
1.0,1.0,0.05,4,5,1,1.0,6.108725495913542,0.9683449287729414,172,173,2413,2190,4603
0.75,0.3,0.1,3,3,5,1.0,6.109343800876502,0.9683385204057012,212,213,1613,1350,2963
1.0,0.3,0.03,3,8,10,0.8,6.112468660601347,0.9683061231504845,998,999,7248,6248,13496
1.0,1.0,0.03,3,8,20,0.8,6.113005889415398,0.9683005517150894,998,999,7001,6001,13002
1.0,0.0,0.03,3,5,10,0.8,6.1134076299250335,0.9682963850673866,995,996,7535,6535,14070
1.0,0.1,0.1,4,8,5,1.0,6.113415550898083,0.9682963029123407,593,594,2660,2016,4676
0.75,0.0,0.1,3,3,5,1.0,6.113710639843295,0.9682932422218826,304,305,2558,2203,4761
1.0,0.0,0.03,3,8,20,0.8,6.114062149058839,0.96828959614224,995,996,7094,6094,13188
1.0,0.0,0.05,3,5,5,0.8,6.114104328913883,0.9682891586115708,730,731,5954,5173,11127
1.0,0.3,0.05,4,8,1,1.0,6.115326287106218,0.9682764819568936,225,226,2933,2657,5590
1.0,1.0,0.03,4,8,1,0.8,6.11889122300944,0.9682394846596841,411,412,5416,4954,10370
1.0,1.0,0.05,4,8,5,1.0,6.119249545146752,0.9682357647605897,374,375,2776,2351,5127
1.0,0.1,0.03,3,3,5,0.8,6.119690810503423,0.9682311834922954,992,993,7777,6777,14554
1.0,0.3,0.05,4,8,5,1.0,6.121638848476431,0.9682109547870112,237,238,3384,3096,6480
1.0,0.3,0.03,3,3,5,0.8,6.12261520522351,0.968200813736659,995,996,7769,6769,14538
1.0,0.1,0.03,4,8,5,0.8,6.1245380236807465,0.9681808374156182,412,413,5475,5012,10487
1.0,0.3,0.05,4,5,5,1.0,6.125724966762623,0.9681685030340037,269,270,3561,3241,6802
1.0,0.0,0.03,4,8,5,0.8,6.126143259642613,0.9681641556814164,396,397,5300,4853,10153
0.75,0.3,0.1,3,5,5,1.0,6.126475152489143,0.9681607060803342,194,195,1498,1253,2751
0.75,0.0,0.1,3,5,1,1.0,6.126593822239249,0.9681594726149068,254,255,2321,2016,4337
1.0,0.0,0.03,3,3,1,0.8,6.126629336452937,0.96815910347192,734,735,6176,5391,11567
1.0,0.1,0.03,3,3,1,0.8,6.126635219094829,0.9681590423261671,734,735,6175,5390,11565
1.0,0.1,0.05,3,5,1,0.8,6.127020430671231,0.968155038206236,557,558,4684,4076,8760
1.0,0.0,0.05,3,5,1,0.8,6.127221312029496,0.9681529500251637,557,558,4685,4077,8762
1.0,0.0,0.05,3,8,5,0.8,6.127822334782182,0.9681467019269043,721,722,5682,4910,10592
1.0,0.3,0.1,4,5,10,1.0,6.127931040379321,0.9681455717823565,176,177,2294,2067,4361
1.0,0.3,0.05,3,5,5,0.8,6.129815955595566,0.9681259723023768,730,731,5932,5151,11083
1.0,1.0,0.03,4,3,5,1.0,6.130635835436482,0.9681174452534019,615,616,4912,4246,9158
1.0,1.0,0.05,4,3,5,1.0,6.131602001471183,0.9681073953109133,378,379,2887,2458,5345
1.0,0.3,0.03,4,5,20,1.0,6.132212105616731,0.9681010482654364,401,402,5411,4959,10370
0.75,0.0,0.03,3,3,20,0.8,6.133012878762171,0.9680927166906985,998,999,7126,6126,13252
1.0,0.3,0.05,4,5,10,1.0,6.134154809827448,0.9680808336861078,496,497,4494,3947,8441
1.0,0.3,0.03,4,3,10,1.0,6.134511442939701,0.9680771220867478,999,1000,7616,6616,14232
1.0,0.3,0.03,4,8,5,0.8,6.135071192661318,0.9680712961501852,396,397,5247,4800,10047
1.0,0.3,0.1,4,8,5,1.0,6.135472155728318,0.9680671225557901,130,131,1737,1556,3293
1.0,0.3,0.03,3,8,20,0.8,6.1365327210892415,0.9680560818958655,995,996,7062,6062,13124
1.0,0.1,0.03,4,8,10,1.0,6.137879923242237,0.9680420545481428,568,569,7421,6802,14223
1.0,0.3,0.05,3,8,5,0.8,6.13975433376177,0.9680225326752842,730,731,5740,4959,10699
1.0,0.3,0.03,4,8,10,1.0,6.140077701308783,0.9680191642188568,454,455,5901,5396,11297
0.75,0.3,0.05,3,5,1,1.0,6.141902653048647,0.9680001507281072,358,359,2756,2347,5103
1.0,0.1,0.05,4,8,1,1.0,6.145457327751042,0.9679630996780673,276,277,3814,3487,7301
1.0,1.0,0.03,4,8,10,1.0,6.146642399426654,0.967950742685984,699,700,5020,4270,9290
1.0,1.0,0.03,3,5,5,0.8,6.146980442733726,0.9679472174004236,995,996,7479,6479,13958
1.0,0.1,0.1,3,3,10,1.0,6.147796165396166,0.9679387098360209,496,497,3675,3128,6803
1.0,0.0,0.1,3,8,5,0.8,6.148324930827134,0.9679331944836881,391,392,3241,2799,6040
1.0,0.0,0.1,3,5,10,1.0,6.148706128470769,0.9679292180609134,740,741,6077,5286,11363
1.0,0.0,0.05,4,5,1,0.8,6.151716257845803,0.967897809556129,152,153,2806,2603,5409
0.75,1.0,0.03,3,3,20,0.8,6.151980685029918,0.9678950497167906,998,999,6879,5879,12758
1.0,1.0,0.03,4,8,5,0.8,6.153722047853182,0.9678768720656957,469,470,5801,5281,11082
1.0,1.0,0.03,4,5,10,1.0,6.15573914263977,0.9678558096865878,682,683,5064,4331,9395
1.0,0.1,0.1,3,5,5,0.8,6.156946495538234,0.9678431992798198,345,346,3043,2647,5690
0.75,0.1,0.03,3,3,10,0.8,6.159927420349847,0.9678120539027769,554,555,4340,3735,8075
1.0,1.0,0.05,4,8,1,1.0,6.1604263504899555,0.9678068394949633,317,318,2524,2156,4680
1.0,1.0,0.05,4,8,10,1.0,6.16215349699129,0.9677887855176108,398,399,2870,2421,5291
1.0,0.0,0.05,3,5,10,0.8,6.1626829907031455,0.9677832496709963,730,731,5914,5133,11047
1.0,0.1,0.03,3,8,20,0.8,6.164797239674507,0.9677611404969834,995,996,7082,6082,13164
1.0,0.1,0.05,3,8,5,0.8,6.1669184799883645,0.9677389505915257,730,731,5739,4958,10697
0.75,0.1,0.1,3,8,20,1.0,6.168115953413173,0.9677264206707408,374,375,2616,2191,4807
1.0,0.0,0.05,3,8,5,1.0,6.173895828685859,0.9676659079752774,999,1000,7563,6563,14126
0.75,0.3,0.05,3,3,5,1.0,6.173932795608444,0.9676655207658109,430,431,3150,2669,5819
1.0,0.1,0.03,3,5,5,0.8,6.173998312993804,0.9676648344992618,991,992,7650,6650,14300
1.0,0.3,0.03,3,5,5,0.8,6.1740107182294235,0.9676647045589121,991,992,7626,6626,14252
1.0,0.1,0.05,3,8,10,0.8,6.17414645811516,0.9676632827157187,734,735,5726,4941,10667
1.0,1.0,0.05,4,3,20,1.0,6.175176110098026,0.9676524963368662,541,542,3923,3331,7254
0.75,0.3,0.03,3,3,1,1.0,6.175408097192213,0.9676500658493131,640,641,4818,4127,8945
1.0,0.0,0.03,3,5,5,0.8,6.179385891698358,0.9676083769981844,991,992,7664,6664,14328
0.75,1.0,0.05,3,3,1,1.0,6.1816169928405715,0.967584982429565,381,382,2356,1924,4280
1.0,0.0,0.05,3,8,10,0.8,6.185568210819957,0.9675435305784983,734,735,5731,4946,10677
1.0,0.0,0.1,3,3,5,0.8,6.185650222023605,0.9675426699261934,345,346,3082,2686,5768
0.75,0.0,0.03,3,3,10,1.0,6.186575997838244,0.967532953741574,999,1000,7236,6236,13472
1.0,1.0,0.1,4,5,20,1.0,6.188094586031709,0.9675170127349961,261,262,1960,1648,3608
0.75,0.1,0.03,3,8,5,0.8,6.190977645748976,0.9674867377588021,430,431,3465,2984,6449
0.75,0.3,0.03,3,8,5,0.8,6.190992308050327,0.9674865837541067,430,431,3455,2974,6429
1.0,1.0,0.03,4,8,1,1.0,6.1914423145639725,0.9674818569574587,523,524,4271,3697,7968
0.75,0.3,0.03,3,3,10,0.8,6.1933656104016475,0.9674616510926731,554,555,4320,3715,8035
1.0,0.0,0.1,3,8,10,0.8,6.193678241906282,0.9674583660388386,345,346,2900,2504,5404
0.75,0.1,0.03,3,8,10,1.0,6.1964260272212215,0.9674294858629042,999,1000,7208,6208,13416
0.75,0.1,0.05,3,8,5,1.0,6.200169344991908,0.9673901216839831,457,458,3784,3276,7060
1.0,1.0,0.05,4,3,10,1.0,6.204589989868762,0.9673436042182602,443,444,3123,2629,5752
0.75,0.0,0.05,2,5,5,1.0,6.205537814151812,0.9673336261571308,999,1000,3971,2971,6942
0.75,0.1,0.1,2,5,1,0.8,6.207670334260669,0.9673111708371445,439,440,1956,1466,3422
0.75,0.0,0.1,2,5,1,0.8,6.207670334260669,0.9673111708371445,439,440,1957,1467,3424
1.0,0.1,0.1,3,3,5,0.8,6.207755099002674,0.967310278109619,345,346,3084,2688,5772
0.75,0.3,0.1,2,5,1,0.8,6.208242628210273,0.9673051433000869,439,440,1955,1465,3420
1.0,0.0,0.1,3,8,10,1.0,6.210622529515072,0.9672800716490784,580,581,4777,4146,8923
0.75,1.0,0.1,3,8,10,1.0,6.21161005569377,0.9672696654926772,177,178,1253,1025,2278
1.0,0.0,0.05,3,5,5,1.0,6.2149358157192065,0.9672346077933948,876,877,7138,6211,13349
1.0,1.0,0.05,3,8,10,0.8,6.216885498148104,0.9672140469600868,730,731,5544,4763,10307
1.0,0.0,0.05,4,3,20,1.0,6.217131381399858,0.9672114534826397,281,282,4250,3918,8168
0.75,1.0,0.03,3,5,5,0.8,6.219822500067119,0.9671830619427771,430,431,3487,3006,6493
1.0,1.0,0.05,3,5,1,0.8,6.221658918360756,0.9671636805143915,557,558,4573,3965,8538
1.0,1.0,0.05,4,8,20,1.0,6.22204981411371,0.9671595542897892,501,502,3637,3085,6722
1.0,0.1,0.03,4,8,5,1.0,6.222175457333289,0.9671582279677201,318,319,4697,4328,9025
1.0,0.0,0.1,3,3,20,1.0,6.223355048817681,0.96714577459124,739,740,5813,5023,10836
0.75,0.0,0.05,3,3,20,1.0,6.224796852220615,0.9671305497420074,998,999,6820,5820,12640
1.0,0.0,0.1,3,8,1,1.0,6.22662638175128,0.9671112255878027,350,351,3022,2621,5643
0.75,0.0,0.03,3,5,5,0.8,6.226769451328915,0.9671097141956512,430,431,3555,3074,6629
1.0,0.3,0.05,3,8,10,0.8,6.227365611867826,0.9671034159604882,734,735,5716,4931,10647
0.75,0.1,0.1,3,8,5,1.0,6.228993117787302,0.9670862188390142,248,249,1913,1614,3527
0.75,0.0,0.05,3,3,10,1.0,6.229670333065066,0.9670790616864225,740,741,5657,4866,10523
0.75,0.3,0.03,3,5,5,0.8,6.232614289092505,0.967047939431208,430,431,3520,3039,6559
1.0,1.0,0.03,3,8,5,0.8,6.233431686332397,0.967039295646002,991,992,7232,6232,13464
0.75,0.1,0.03,3,5,5,0.8,6.233930588991587,0.9670340193096445,430,431,3541,3060,6601
0.75,1.0,0.05,3,5,1,1.0,6.234129884801584,0.9670319114623562,272,273,2104,1781,3885
1.0,1.0,0.03,4,3,10,1.0,6.234241577287477,0.9670307301200299,723,724,5249,4475,9724
0.75,0.1,0.03,3,3,20,1.0,6.235528968821931,0.9670171121872422,998,999,7172,6172,13344
0.75,1.0,0.1,2,3,1,0.8,6.237268213376567,0.9669987101210762,439,440,1955,1465,3420
0.75,0.3,0.1,2,3,1,0.8,6.237269532728663,0.9669986961597316,439,440,1957,1467,3424
0.75,0.0,0.1,2,3,1,0.8,6.237269532728663,0.9669986961597316,439,440,1957,1467,3424
0.75,0.1,0.1,2,3,1,0.8,6.237269532728663,0.9669986961597316,439,440,1957,1467,3424
0.75,1.0,0.03,3,5,1,1.0,6.239216992710246,0.9669780849767359,558,559,3566,2957,6523
1.0,0.1,0.03,3,8,5,0.8,6.239391890249214,0.9669762336121737,991,992,7340,6340,13680
0.75,0.3,0.03,3,8,10,0.8,6.239423300194458,0.9669759011190964,430,431,3309,2828,6137
0.75,0.3,0.1,3,3,1,1.0,6.240892461022497,0.9669603473019519,194,195,1358,1113,2471
0.75,0.3,0.1,3,5,10,1.0,6.2410618801520705,0.9669585534478793,291,292,1777,1435,3212
0.75,0.0,0.1,3,8,20,1.0,6.244229028930563,0.9669250098837473,305,306,2504,2148,4652
0.75,1.0,0.05,3,8,1,1.0,6.245786490488633,0.9669085084230554,278,279,2141,1812,3953
1.0,0.0,0.05,4,8,1,0.8,6.247168369244163,0.9668938638341087,151,152,2533,2331,4864
1.0,0.1,0.05,4,8,1,0.8,6.247168538425433,0.966893862040996,151,152,2528,2326,4854
1.0,0.3,0.05,4,8,1,0.8,6.247174423134217,0.9668937996703169,151,152,2518,2316,4834
1.0,0.3,0.1,4,8,10,1.0,6.2477226246532,0.9668879891504312,175,176,2106,1880,3986
0.75,0.3,0.1,3,3,20,1.0,6.248274578699197,0.9668821383414992,356,357,2098,1691,3789
1.0,1.0,0.05,4,5,20,1.0,6.248859159361784,0.9668759411211564,232,233,3140,2857,5997
0.75,0.1,0.05,2,8,5,1.0,6.249421281241036,0.9668699814426841,992,993,3973,2973,6946
1.0,0.3,0.1,4,8,1,1.0,6.252337186544589,0.966839058088471,163,164,1546,1332,2878
1.0,0.3,0.03,4,8,1,1.0,6.256467827365326,0.9667952276989131,368,369,4854,4435,9289
1.0,0.1,0.1,4,8,10,1.0,6.258747329459917,0.9667710274189038,231,232,2834,2552,5386
0.75,1.0,0.1,3,8,5,1.0,6.259796557437723,0.9667598853522034,164,165,1242,1027,2269
0.75,1.0,0.1,3,8,1,1.0,6.260515012570143,0.9667522547842677,142,143,1093,900,1993
0.75,0.1,0.05,2,5,5,1.0,6.260639621443016,0.9667509312492936,996,997,3964,2964,6928
1.0,0.3,0.1,3,8,10,0.8,6.262733080618857,0.9667286916029392,345,346,2885,2489,5374
1.0,1.0,0.05,4,8,1,0.8,6.26730051649064,0.9666801441142644,151,152,2450,2248,4698
1.0,0.0,0.03,3,8,5,0.8,6.268591559070649,0.9666664151464865,991,992,7349,6349,13698
0.75,0.3,0.03,3,8,1,1.0,6.270713800285584,0.9666438410540956,579,580,4419,3789,8208
0.75,0.0,0.05,2,8,5,1.0,6.271326671069151,0.9666373205797367,994,995,3980,2980,6960
1.0,0.3,0.03,3,8,5,0.8,6.2716780910359775,0.9666335814537745,991,992,7344,6344,13688
1.0,1.0,0.1,3,8,10,0.8,6.274838528922683,0.966599944822011,344,345,2815,2420,5235
0.75,1.0,0.1,3,5,5,1.0,6.277705809099244,0.9665694136151765,159,160,1192,982,2174
0.75,0.3,0.05,3,8,1,1.0,6.277979567276561,0.9665664978697682,209,210,1963,1703,3666
0.75,0.3,0.03,3,5,5,1.0,6.280582970823909,0.9665387631680139,855,856,5685,4779,10464
1.0,0.0,0.05,3,3,10,1.0,6.284692297327473,0.966494962096838,996,997,7156,6156,13312
0.75,0.3,0.1,3,8,5,1.0,6.286242355641678,0.9664784326743255,203,204,1544,1290,2834
0.75,1.0,0.1,3,5,1,1.0,6.2874406429070335,0.966465651653984,134,135,1067,882,1949
0.75,0.3,0.05,3,3,20,0.8,6.291893739083069,0.9664181332536859,430,431,3308,2827,6135
0.75,0.1,0.03,3,8,1,1.0,6.291943296180236,0.9664176042471717,442,443,3734,3241,6975
0.75,0.1,0.03,3,8,20,1.0,6.29226307169373,0.9664141906433833,958,959,6884,5884,12768
0.75,0.1,0.05,3,5,10,1.0,6.292338817066705,0.9664133820360701,644,645,4779,4084,8863
0.75,0.0,0.03,3,3,20,1.0,6.297163136530419,0.966361860751394,991,992,7228,6228,13456
1.0,0.0,0.05,3,8,1,1.0,6.297798599564033,0.9663550713854233,700,701,5714,4963,10677
0.75,1.0,0.1,3,3,5,1.0,6.300270144488355,0.9663286585784274,206,207,1233,976,2209
1.0,0.1,0.1,3,3,1,1.0,6.300958335611801,0.9663213022005805,273,274,2104,1780,3884
0.75,1.0,0.1,2,5,1,0.8,6.301257455703178,0.9663181045237373,448,449,1986,1487,3473
1.0,0.1,0.03,3,5,1,1.0,6.303166648569258,0.9662976911453586,968,969,6210,5210,11420
0.75,0.3,0.1,2,5,5,0.8,6.3054071615210505,0.9662737273556906,718,719,3053,2284,5337
0.75,0.3,0.03,3,3,20,1.0,6.307657203630668,0.9662496530742598,999,1000,7098,6098,13196
1.0,0.3,0.05,3,8,20,1.0,6.308148335933287,0.9662443970717893,999,1000,5540,4540,10080
1.0,0.0,0.1,3,8,20,1.0,6.308983212851968,0.9662354614421325,610,611,4928,4267,9195
1.0,1.0,0.1,4,5,10,1.0,6.3105716730318875,0.9662184569978175,218,219,1565,1296,2861
0.75,0.1,0.1,3,5,1,1.0,6.3153934997789305,0.9661668131890956,192,193,1634,1391,3025
1.0,1.0,0.1,4,3,10,1.0,6.315464179360643,0.9661660558874727,123,124,1488,1314,2802
0.75,0.3,0.1,3,3,10,1.0,6.319206276006515,0.9661259488121388,286,287,1780,1443,3223
0.75,0.0,0.1,2,5,5,0.8,6.319828507381905,0.9661192775517761,718,719,3058,2289,5347
0.75,1.0,0.1,2,5,5,0.8,6.319845460634418,0.9661190957781053,718,719,3046,2277,5323
1.0,1.0,0.1,4,8,1,1.0,6.3208190040115415,0.9661086565764887,162,163,1256,1043,2299
1.0,0.0,0.03,3,8,1,0.8,6.322578883427611,0.9660897814968681,730,731,5800,5019,10819
0.75,0.1,0.1,2,5,5,0.8,6.3285552379256504,0.9660256446085679,721,722,3066,2294,5360
1.0,1.0,0.03,4,8,20,1.0,6.329350537527307,0.9660171050642135,368,369,4629,4210,8839
0.75,0.1,0.05,3,8,20,1.0,6.330183574967743,0.9660081591584389,785,786,5448,4612,10060
1.0,0.0,0.05,3,5,1,1.0,6.3346875486433065,0.9659597710446213,602,603,5099,4446,9545
0.75,0.0,0.1,2,5,5,1.0,6.335758503685469,0.9659482602522795,603,604,2602,1948,4550
1.0,0.1,0.1,3,5,5,1.0,6.340481462464613,0.9658974739395859,332,333,2583,2200,4783
0.75,0.3,0.1,3,5,1,1.0,6.343895385575899,0.965860740216556,173,174,1363,1139,2502
0.75,1.0,0.1,3,3,1,1.0,6.3449349872142315,0.9658495502027565,140,141,1085,894,1979
1.0,0.3,0.1,3,5,10,0.8,6.345187964925583,0.9658468269361268,167,168,1618,1400,3018
0.75,0.0,0.03,3,8,20,1.0,6.34555361271417,0.9658428906013513,802,803,5975,5122,11097
0.75,0.0,0.05,2,5,1,1.0,6.346798950128758,0.9658294823779131,994,995,3999,2999,6998
1.0,0.1,0.1,3,8,10,1.0,6.35213791503521,0.9657719693138828,389,390,3039,2599,5638
0.75,0.1,0.05,3,3,5,1.0,6.352263040506594,0.965770620841695,217,218,2039,1771,3810
1.0,0.1,0.03,3,5,1,0.8,6.352610151894326,0.9657668798971379,730,731,6052,5271,11323
1.0,0.0,0.03,3,5,1,0.8,6.352610151894326,0.9657668798971379,730,731,6052,5271,11323
1.0,1.0,0.1,3,8,5,0.8,6.354806255529001,0.9657432069587719,391,392,3140,2698,5838
0.75,0.1,0.05,3,5,20,1.0,6.355113301590244,0.9657398964982917,723,724,5553,4779,10332
0.75,0.1,0.05,2,5,10,1.0,6.358173820747288,0.9657068903358424,994,995,3972,2972,6944
0.75,1.0,0.1,3,5,10,1.0,6.359111269633295,0.9656967772410101,174,175,1287,1062,2349
1.0,0.0,0.03,3,5,1,1.0,6.360433634779755,0.9656825091772284,867,868,7162,6244,13406
1.0,0.1,0.05,3,5,10,1.0,6.3611668655705795,0.9656745964804676,734,735,5720,4935,10655
0.75,1.0,0.1,3,3,20,1.0,6.363927230413667,0.965644799684644,193,194,1432,1188,2620
0.75,1.0,0.03,3,8,1,1.0,6.364155151550886,0.9656423388090681,377,378,3206,2778,5984
0.75,1.0,0.03,3,3,1,1.0,6.370404094293358,0.9655748343379869,583,584,3600,2966,6566
1.0,0.1,0.05,3,8,20,1.0,6.372873537256306,0.9655481398116137,680,681,5182,4451,9633
1.0,0.3,0.03,3,5,1,0.8,6.37758739266077,0.9654971546011252,730,731,6043,5262,11305
0.75,0.3,0.03,3,5,1,1.0,6.379207769469692,0.9654796198471787,334,335,2981,2596,5577
0.75,0.1,0.1,2,3,10,0.8,6.380090198984072,0.9654700688464053,721,722,3061,2289,5350
0.75,0.0,0.1,2,3,10,0.8,6.380090198984072,0.9654700688464053,721,722,3062,2290,5352
0.75,0.1,0.1,2,5,5,1.0,6.38157695868573,0.9654539738727665,590,591,2537,1896,4433
0.75,0.3,0.1,3,8,20,1.0,6.38324652738951,0.9654358954231131,249,250,1806,1506,3312
0.75,0.1,0.05,3,5,5,1.0,6.383956828785669,0.9654282026925892,200,201,1913,1662,3575
0.75,1.0,0.1,3,5,20,1.0,6.38649611514078,0.9654006946267388,217,218,1500,1232,2732
0.75,1.0,0.05,3,5,5,1.0,6.386530731382292,0.9654003195537301,206,207,1908,1651,3559
0.75,1.0,0.1,2,5,10,0.8,6.388592403649098,0.9653779773092924,621,622,2651,1979,4630
0.75,0.1,0.05,2,3,1,1.0,6.3924216181581,0.965336461158349,997,998,3870,2870,6740
0.75,0.0,0.05,3,5,5,1.0,6.396113985302812,0.9652964051406796,185,186,1810,1574,3384
0.75,0.1,0.05,2,8,10,1.0,6.397308477272866,0.9652834419457668,994,995,3976,2976,6952
1.0,1.0,0.05,3,5,10,0.8,6.403859678652411,0.9652123021478394,547,548,4387,3789,8176
0.75,0.1,0.1,2,5,10,0.8,6.406243567370967,0.9651863973215942,621,622,2659,1987,4646
0.75,1.0,0.05,2,5,1,0.8,6.408681604233762,0.9651598941152646,988,989,3978,2978,6956
0.75,0.0,0.1,2,5,10,0.8,6.409098376896225,0.9651553624887192,589,590,2537,1897,4434
0.75,0.3,0.1,2,5,10,0.8,6.41459704916268,0.9650955470757778,621,622,2658,1986,4644
0.75,0.3,0.1,2,8,10,0.8,6.414966413822323,0.9650915272308953,590,591,2525,1884,4409
1.0,0.1,0.1,3,5,1,1.0,6.415392799212922,0.9650868865339682,259,260,2086,1776,3862
0.75,0.3,0.05,3,8,5,1.0,6.417587024739771,0.9650630001257658,241,242,2178,1886,4064
0.75,0.0,0.05,2,8,10,1.0,6.418242669882357,0.9650558611670663,998,999,3977,2977,6954
1.0,0.0,0.05,3,5,10,1.0,6.420662053507915,0.9650295115208709,740,741,5992,5201,11193
1.0,1.0,0.1,4,8,10,1.0,6.424168006652881,0.9649913103613107,193,194,1460,1216,2676
1.0,0.0,0.03,3,8,1,1.0,6.424246963408798,0.9649904498017653,999,1000,7662,6662,14324
0.75,0.3,0.1,2,3,10,0.8,6.4295840691415895,0.9649322554990941,621,622,2664,1992,4656
1.0,0.1,0.1,3,8,20,1.0,6.42979365482058,0.9649299692495475,384,385,3116,2681,5797
0.75,0.1,0.1,2,8,10,0.8,6.430002049840537,0.9649276959143251,590,591,2528,1887,4415
0.75,0.0,0.1,2,8,10,0.8,6.430002049840537,0.9649276959143251,590,591,2528,1887,4415
1.0,0.1,0.05,3,3,1,1.0,6.430460919715394,0.9649226899445249,532,533,3922,3339,7261
0.75,1.0,0.1,2,8,10,0.8,6.435305039184793,0.9648698219827192,634,635,2694,2009,4703
0.75,1.0,0.1,2,3,10,0.8,6.435756753077409,0.9648648900187163,621,622,2657,1985,4642
0.75,0.1,0.05,2,5,1,0.8,6.436886337971011,0.964852555316222,997,998,3992,2992,6984
0.75,0.0,0.05,2,5,1,0.8,6.436899641560651,0.9648524100324187,997,998,3993,2993,6986
0.75,0.3,0.1,3,5,20,1.0,6.439107942989254,0.9648282897908841,238,239,1902,1613,3515
1.0,1.0,0.03,3,5,1,0.8,6.441322367719631,0.9648040943594597,730,731,5954,5173,11127
1.0,0.1,0.03,3,3,1,1.0,6.44271573296425,0.9647888657920825,921,922,6842,5870,12712
0.75,1.0,0.05,3,3,5,1.0,6.444385451055147,0.964770612530977,197,198,1857,1609,3466
1.0,0.0,0.1,3,8,5,1.0,6.445428746152051,0.9647592048885769,416,417,3499,3032,6531
0.75,0.3,0.03,3,8,5,1.0,6.445522310429661,0.9647581817437718,757,758,4972,4164,9136
1.0,0.0,0.03,3,5,5,1.0,6.446243574434003,0.9647502940735645,998,999,7626,6626,14252
1.0,0.3,0.1,3,5,10,1.0,6.446736966896114,0.964744897875118,282,283,2143,1810,3953
0.75,0.0,0.1,2,8,1,1.0,6.446835601134145,0.9647438190699009,985,986,3988,2988,6976
0.75,1.0,0.05,3,8,5,1.0,6.448107720661537,0.9647299038705658,213,214,1938,1674,3612
0.75,0.0,0.05,2,8,1,1.0,6.448201657258252,0.9647288762273958,997,998,4000,3000,7000
1.0,0.1,0.03,3,8,1,1.0,6.448347540536565,0.9647272802706797,999,1000,6826,5826,12652
1.0,0.1,0.03,3,5,10,1.0,6.449604381814098,0.96471352898627,999,1000,7402,6402,13804
1.0,0.1,0.03,3,8,5,1.0,6.451696344694799,0.9646906345714172,987,988,7375,6375,13750
0.75,0.0,0.1,3,3,20,1.0,6.453425260354337,0.9646717077369276,193,194,1708,1464,3172
0.75,1.0,0.03,3,3,5,1.0,6.454624535643238,0.9646585760175781,676,677,3985,3258,7243
0.75,1.0,0.03,3,3,10,1.0,6.454665616864855,0.9646581261467968,832,833,4770,3887,8657
0.75,0.3,0.05,3,5,5,1.0,6.455106844347587,0.964653294188043,204,205,1928,1673,3601
1.0,0.1,0.05,3,8,5,1.0,6.4594933084497965,0.9646052392945198,604,605,4523,3868,8391
1.0,0.3,0.1,3,3,20,1.0,6.459542438373756,0.9646047008781357,388,389,2852,2413,5265
1.0,0.3,0.1,3,8,20,1.0,6.466514145214559,0.9645282562020673,407,408,2947,2489,5436
1.0,0.3,0.1,3,3,10,1.0,6.468066469713209,0.9645112237592868,265,266,2021,1705,3726
0.75,0.1,0.03,3,5,20,1.0,6.471840369073379,0.9644697986617823,675,676,5061,4335,9396
0.75,0.3,0.03,3,8,10,1.0,6.472172123966734,0.964466155920429,880,881,5485,4554,10039
0.75,0.0,0.05,2,5,10,1.0,6.472761666053575,0.9644596821585184,999,1000,3974,2974,6948
1.0,0.1,0.1,3,8,20,0.8,6.472991826262707,0.9644571546091224,165,166,1535,1319,2854
1.0,0.0,0.1,3,8,20,0.8,6.472991826262707,0.9644571546091224,165,166,1538,1322,2860
1.0,0.1,0.03,3,5,5,1.0,6.482276294540573,0.9643551204669942,969,970,7362,6362,13724
1.0,0.1,0.05,3,8,10,1.0,6.482528622531559,0.9643523453998769,668,669,5253,4534,9787
1.0,0.0,0.03,3,3,1,1.0,6.487147126644611,0.96430153266991,997,998,7287,6287,13574
1.0,0.1,0.1,3,5,10,1.0,6.4871581282011785,0.9643014115877045,339,340,2609,2219,4828
0.75,1.0,0.1,3,8,20,1.0,6.4881982085523555,0.9642899636235573,260,261,1452,1141,2593
1.0,0.1,0.1,3,8,1,1.0,6.490216839517143,0.9642677397035739,242,243,1880,1587,3467
0.75,0.0,0.05,2,3,1,1.0,6.491482202021696,0.964253805293957,989,990,3858,2858,6716
1.0,0.0,0.03,3,3,5,1.0,6.4916200696771975,0.9642522869053247,994,995,7254,6254,13508
0.75,0.3,0.05,2,5,1,0.8,6.492579391470982,0.9642417206387205,989,990,3986,2986,6972
