SOC,PulseLength(s),Temperature(C),Voltage(V),True_SOP(W),SHAP_SOC,SHAP_PulseLength(s),SHAP_Temperature(C),SHAP_Voltage(V)
0.25,30.002,25.698,3.2668,32.694,-2.0487980699166655,-12.973223532647825,19.36473826574511,-2.005365404166514
0.25,30.003,-7.2802,3.2534,14.973,-1.2999792946875095,-9.518185559674166,-6.853729508211545,-3.532595854869578
0.25,30.003,25.684,3.2783,46.717,-1.3688217444438486,-12.067884303841275,19.710119112808023,2.1426423659117426
0.25,30.003,-7.8611,3.2506,14.064,-1.3032372320443393,-9.51549598315265,-6.8400076962166345,-3.4274197626463137
0.25,30.002,-8.3821,3.246,13.026,-1.6510044600244145,-8.937908168206922,-8.495230698035739,-4.905090659499401
0.25,30.001,41.134,3.2762,61.453,0.9351094471715623,-9.782527035633102,30.055240935067413,2.477674493906088
0.25,10.003,25.902,3.2645,61.709,0.4314618263999,1.0706245605880396,24.340590309421533,-1.5502838264219463
0.25,30.003,11.473,3.274,32.18,-1.675217370337341,-12.375111903811339,8.366969853166957,-0.25167025420698336
0.25,26.495,10.661,3.2718,35.143,-2.365641949819401,-6.968158149467781,8.471193259996362,-0.05060526906396262
0.25,10.003,-19.109,3.2248,9.8288,-1.4625641992595046,-1.0218677723640577,-18.836383320526803,-4.996984442103422
0.25,30.003,10.812,3.2626,20.468,-2.0757780679827555,-12.46252032009419,8.526240639602765,-2.3264540923933965
0.25,22.979,25.834,3.2763,54.358,-1.3817259074607864,-4.584837667890825,21.05101103158784,1.4306043797486927
0.25,26.561,11.543,3.2705,35.911,-2.2303422619379125,-6.7958949363185095,8.720886229199824,-0.13927301012445242
0.25,10.003,-17.381,3.2309,10.288,-2.1268624881270806,-1.318576198462397,-17.61082567712525,-4.985859156394144
0.249933333,2.002,1.2164,3.2484,48.477,0.016999308331869543,13.435850015962496,3.549702679582406,-3.604021661162842
0.249925,2.003,0.65615,3.2562,53.11,0.060390216945670545,13.302319624586962,4.264842464847898,-2.9986334766389335
0.249925,2.002,0.9836,3.2548,52.655,0.1272627985617146,13.36560933826957,4.308343879601453,-3.068622782245511
0.249916667,10.002,-18.384,3.2393,11.159,-1.3467602254368831,-0.27936678619589655,-18.509107978035754,-5.982787313286681
0.249916667,10.001,-18.244,3.2163,9.3327,-1.4550594405783341,-0.09262517792638392,-18.97934738684271,-6.2285460617637725
0.249916667,10.003,-17.65,3.2355,10.775,-2.146854854597477,-1.4404815908242017,-17.66963636065135,-4.857012165621854
0.249916667,10.001,-18.945,3.2422,11.354,-1.4603489993570837,-0.041389421015046536,-18.564596490318944,-5.738823599505704
0.249916667,10.002,25.876,3.2675,65.349,0.5747547944262624,1.4178929288801738,24.891182350507005,-1.138467974974774
0.249916667,10.002,11.327,3.2588,36.947,-1.0716956592164935,-0.7266591794230044,10.327435892000794,-3.3066115888557395
0.249916667,10.003,10.762,3.2665,45.618,-0.809638151130639,-0.992204835510347,10.740532312388531,-1.117259815291036
0.249916667,10.002,-19.261,3.2443,11.536,-1.2335278224386275,-0.35250892645213755,-18.79381453795737,-5.0118374882941135
0.249916667,10.002,10.796,3.2693,47.063,-0.6765762592665852,-0.6400454168277793,10.708784142090007,-1.3180742895160802
0.2499,2.003,0.97135,3.2534,51.884,-0.48874536219518633,13.188393775792793,4.317409762735479,-3.234408055943204
0.249891667,2.001,0.5634,3.2514,50.663,-0.642063083150424,13.222356003792957,4.014347942984605,-3.1064379927155095
0.249833333,10.002,11.383,3.2681,46.489,-1.1842279916489498,-0.8157099794712849,10.05970238622278,-1.5500284964893944
0.24975,10.001,1.8967,3.2675,33.991,-1.4859618310723455,-1.7682988632610068,0.6297425455739721,-1.663536429615924
0.24975,10.002,1.2476,3.258,30.631,-1.5557554091792554,-1.680572962090373,1.2901273499429227,-3.6109409988403787
0.249725,2.002,-18.045,3.1638,11.056,-1.6891785518894904,8.533768251468427,-21.80420024997613,-10.182739217247581
0.249716667,2.003,-18.749,3.2236,17.031,-1.4764493475505152,8.542632193579339,-21.92337250653247,-5.782076862162212
0.249708333,2.002,-18.094,3.2156,15.831,-1.5770649528759533,8.523865710976533,-22.034042303830503,-6.520904235331109
0.2497,2.002,-18.105,3.2016,14.009,-1.732781652470585,9.427276862231084,-21.90549402231176,-7.409947866125731
0.249691667,2.003,-8.2879,3.2283,26.826,-1.7515752762893682,10.499288463788107,-11.541304772765725,-5.83688455880154
0.249683333,2.002,-18.976,3.2323,18.356,-1.4248323031759356,8.8278598994622,-21.647943111037893,-5.178344153264771
0.249683333,2.002,-18.978,3.2348,18.732,-1.3550947498402093,8.983925209254958,-21.736833827247903,-4.847013311932097
0.249675,2.002,-8.0631,3.2459,31.902,-1.3846253919042646,11.347759956051595,-10.600233800615243,-5.143227634746581
0.249666667,10.002,1.6948,3.2686,34.49,-1.2355305762263016,-2.015842943182215,1.13261113953311,-1.2759364954021293
0.249666667,10.002,2.3616,3.2658,33.309,-1.2485576313640923,-1.9076230680989101,1.2408888943539933,-1.753939626814099
0.249666667,10.002,1.4736,3.2638,32.342,-1.2731737066013737,-1.6226001371443273,1.4577578764269128,-2.9795027206942906
0.249666667,10.003,1.3288,3.2695,34.897,-1.2600731106474996,-1.9545304748462513,1.6416696235677228,-0.29383150639594535
0.249666667,10.002,2.3146,3.2541,25.86,-1.7548058499535546,-2.1356988525530323,0.46970751801505684,-4.011376150037395
0.249658333,2.002,-8.9442,3.2386,29.312,-1.6336794138804545,11.032862809416837,-11.398711620684772,-5.616530004872475
0.24965,2.002,-18.46,3.2292,17.679,-1.523230628228048,8.68895168310497,-21.672434161542043,-5.384223112711916
0.249633333,2.002,-8.2134,3.2428,30.951,-1.509043936410453,11.321954192635603,-10.854423385433911,-5.667189678205177
0.249625,2.003,-9.3334,3.2503,33.136,-1.5722456571471413,10.818832828798332,-11.33828696645709,-3.429276142757153
0.249616667,2.004,-19.027,3.2373,19.066,-1.103144836142892,8.721593431972433,-21.196797392299924,-5.072646319109481
0.2496,2.002,-8.3592,3.2483,32.728,-0.6894226468878333,10.944867787305265,-11.267794953295088,-3.550131856962107
0.249166667,30.002,12.738,3.2729,32.85,-1.7285460811085067,-12.001859969212674,8.439003349591513,-0.6231000387796667
0.249166667,29.911,11.752,3.2719,34.359,-1.447348791465629,-9.903278123377822,8.642377934113611,-0.3144357716990635
0.249166667,30.002,10.503,3.2639,20.273,-2.036327735213563,-12.754294384703972,7.617842953139916,-2.6935700693610123
0.249166667,23.57,10.809,3.2636,36.543,-1.7730031536379829,-5.767483904557302,8.535582096176222,-1.3155398453818634
0.249166667,29.47,11.307,3.2732,33.636,-1.5580241154460237,-8.494443506868556,8.33592287849402,-0.19496522565837948
0.249166667,29.2,41.199,3.2757,64.285,0.40578273715043905,-5.78893024907913,30.264116248403443,2.1451412885263563
0.249166667,30.002,25.825,3.2777,47.526,-1.4332454209635035,-11.651694779274985,20.00793830847717,2.1578933436784427
0.200325,2.002,41.038,3.2328,79.969,2.4517848880478414,12.151669503177981,30.77878592260182,-3.261678062566789
0.200283333,2.003,25.234,3.2294,75.018,0.6114947661617771,13.071814439818263,20.77951125310734,-4.396808675719658
0.20025,30.002,-18.152,3.2171,5.8246,-1.1738808218901977,-7.449181820782833,-16.444046873911866,-5.453815711063799
0.20025,30.001,-18.781,3.208,5.9078,-1.60077172270976,-8.441107766996138,-15.748829231104464,-8.053530810126103
0.200166667,27.926,-19.123,3.1546,5.9733,-1.8566761864721775,-2.7214819354191424,-16.3393351268681,-9.465670978820418
0.200166667,10.002,40.735,3.2473,70.541,2.047103266355698,2.159686014968902,32.07029909381061,-2.4790636936179364
0.200166667,10.002,40.052,3.2499,71.743,2.3964293657569216,1.695697529851459,33.247619613707066,-1.6954899587901309
0.200158333,2.001,10.16,3.233,65.089,0.6827167227910832,15.797016926105135,12.190800602425588,-4.154148677190533
0.20015,2.003,10.858,3.2355,65.813,1.0060538406204431,15.553016741801985,14.326496326886117,-3.98316834090394
0.200141667,2.003,11.025,3.2282,63.114,0.7740812704944983,15.133583268183283,14.237328451843933,-4.483351972071687
0.200083333,10.003,-9.0478,3.2305,19.119,-1.3141991478891577,-1.2538408412365243,-10.601868200301833,-4.7218431567342485
0.200083333,10.002,-8.5116,3.2281,18.484,-1.2066419441241305,-0.7429136966681108,-10.713042718153448,-5.174149095652393
0.200083333,10.002,-9.4352,3.225,17.625,-1.4002597344806418,-0.8068507049744948,-10.880233941932675,-5.208780220899498
0.200083333,10.003,-8.3647,3.22,16.452,-1.5305072314757853,-1.1538014015788212,-10.864144131126814,-5.353411194121
0.200083333,10.002,-8.3872,3.2125,14.944,-1.6751480357302353,-0.7231560823554173,-10.462373106370215,-6.940237941538217
0.200083333,10.002,-8.4175,3.2326,19.68,-1.1252043591241818,-0.8835230189468711,-10.685556910568557,-5.099771571968449
0.200083333,10.002,-8.3775,3.2342,20.066,-1.1127263343601954,-0.8843506875541061,-10.612195019507489,-4.892205822288524
0.200083333,10.004,-8.344,3.2356,20.378,-1.175756907215109,-1.777149809966795,-10.315136957624636,-4.150798229443608
0.2,19.579,26.302,3.2523,52.041,-3.0538245080783963,-3.0567422216711564,22.01813875667169,-1.3422040598758032
0.2,17.848,25.193,3.2434,54.22,-3.8419784536003134,0.5563176445104182,18.506696753464638,-4.051595876525389
0.2,21.517,10.731,3.2392,33.896,-4.000902404272929,-4.242051412784495,8.687689191277604,-4.955477381929523
0.2,24.222,10.641,3.2479,32.53,-3.63178136844188,-5.76042467190884,8.359912452227436,-2.770520517536206
0.2,29.985,11.396,3.2504,29.66,-3.6480252371774986,-10.694024283932523,8.31997905819444,-2.6767320161534007
0.2,23.261,13.03,3.2466,35.102,-3.6049747432372534,-5.559193641836755,9.215417321373243,-2.9241696661908647
0.2,26.528,40.349,3.2526,59.046,-2.876493126216228,-6.138350070044399,28.95327634669724,-0.906637239594711
0.2,30.001,40.739,3.253,53.669,-3.693101346643525,-11.93584337706212,27.18260021062335,-2.104099797330564
0.2,30.005,10.654,3.252,28.734,-3.3848418626422063,-12.32222255689092,8.293313822983764,-2.6074158158595675
0.2,2.002,0.5328,3.2229,40.496,-1.7592555939778685,12.054650163766928,3.3322147795028285,-6.5159394862805495
0.2,30.002,26.286,3.2551,40.64,-4.075033781211824,-12.936982605513185,20.268809182491385,-2.7520510374300646
0.2,30.003,25.864,3.2547,41.075,-3.718601876599714,-13.265494087599217,19.636778196761153,-2.796897212375188
0.2,28.791,25.437,3.2544,43.077,-3.6683425409090704,-6.781616050738376,17.688509362877813,-1.621889556084061
0.2,26.069,25.456,3.254,45.154,-3.677024227932561,-6.5397277368535285,20.055496556328144,-1.6920798493747133
0.2,30.003,40.226,3.2419,23.977,-4.763320480121183,-15.858224595440552,23.562139498748582,-8.804437804670306
0.2,18.925,40.249,3.2416,69.559,-2.2003070756344822,1.0710869295662269,30.811870730329538,-3.2937377663643566
0.2,30.001,26.184,3.2437,24.672,-4.716016061990522,-14.617638272512703,18.515219062647084,-8.416807802711846
0.2,10.002,-19.152,3.2113,9.4721,-1.8833605557517148,-0.04675728390458971,-17.612147187160446,-7.271764705415117
0.2,30.002,-9.6143,3.2359,12.813,-2.321261247767834,-8.594601519596763,-9.710505301801023,-5.737276694074971
0.2,30.002,-9.62,3.232,12.331,-2.373652920870809,-8.499267398607918,-9.681471672800836,-5.842127727379557
0.2,30.003,-9.5012,3.23,11.851,-2.3540978942241053,-8.603571023761761,-9.484811931962613,-5.633176337385084
0.2,30.003,-9.835,3.2249,11.07,-1.5584818905824795,-8.021539368524682,-11.868039610257838,-4.970875160798896
0.2,30.002,-8.8507,3.2213,8.5207,-2.8090811593318357,-8.621973932115361,-8.725770008829421,-5.8541256932471875
0.2,10.002,-19.262,3.2232,10.52,-1.5184324977477082,-0.37367501876316966,-18.346073412206607,-5.78949009660515
0.2,2.002,1.4518,3.2287,44.847,-1.540989680327475,12.975502236015164,3.1049753911059814,-5.5794890048517845
0.2,10.001,-18.783,3.1268,6.7893,-2.2936138400179336,-0.07987303491216152,-17.78617733326566,-10.856817876893329
0.2,10.003,-18.936,3.2152,9.8177,-1.6437247864343225,-0.8176594314863905,-17.8572962562443,-5.662079136344837
0.199916667,2.003,1.4419,3.2355,49.357,-1.3680574739445002,13.365859046888072,3.4524381176522003,-4.724809547282057
0.199916667,2.002,1.5654,3.2338,48.525,-1.2462201456539332,13.450698073371314,3.050579723153496,-4.618801496198866
0.199916667,2.002,1.2384,3.2318,47.239,-1.0724163576308638,12.973847984247842,3.4261811009445227,-5.2836979789868925
0.199916667,10.002,11.023,3.2513,42.937,-2.1972950959950683,-0.662385526560247,10.517810502368956,-2.777685346796643
0.199916667,10.002,11.691,3.2424,39.933,-2.803776699004229,-0.10345205243211239,10.243567042537034,-5.6161754951742475
0.199916667,10.003,11.273,3.2398,31.828,-3.2568608565744945,-0.9213506982801483,9.823132588465233,-5.762676108002197
0.199916667,10.002,-18.929,3.1836,7.7806,-2.28067458134843,-0.6016698380443267,-17.544022185321083,-9.812580359071726
0.199916667,10.003,-18.665,3.1978,8.497,-2.4000504897814245,-1.1967679910943843,-17.534944595974522,-9.124061958646635
0.199916667,10.002,26.098,3.2481,52.499,-1.0576863127062097,1.9451335679902695,24.55281283906428,-2.9997314887819813
0.199916667,2.003,0.90782,3.2368,49.869,-1.0441147401742636,13.227964648522903,4.065866577131674,-4.621901566471206
0.199916667,10.003,-18.587,3.2078,9.0779,-1.9974419483402743,-0.5070555541128852,-17.551444162624538,-6.5353612858348065
0.199916667,10.003,-19.356,3.2187,10.077,-1.6827186611760407,-0.8299149266933091,-18.397064957921977,-5.264839723332552
0.199916667,10.002,-18.192,3.2211,10.297,-1.6310997462179513,-0.3268513604835607,-18.143188122958527,-5.891393477272941
0.199833333,10.002,11.444,3.2524,42.436,-1.8305204008216969,-0.5212780840648338,10.370890198810958,-2.6500908183376306
0.199833333,10.002,25.522,3.2504,61.864,-0.2180176229425706,1.7671632159757429,23.99746619453188,-2.429642895022407
0.199833333,10.003,11.017,3.2491,41.598,-1.85909457487287,-0.8200937916105613,10.379968414811882,-2.4110706984088757
0.19975,10.003,2.1811,3.2358,22.359,-2.304045641035773,-2.38649355644593,-0.17257051155902445,-4.735114872962003
0.19975,10.002,1.994,3.2393,27.374,-2.406459189946763,-1.5121318449475802,0.4434618963021785,-6.30115848767804
0.199708333,2.002,-19.588,3.1857,14.144,-1.8651602340093814,8.95500849898439,-21.013167881875415,-9.505119647536194
0.199675,2.001,-18.518,3.2109,17.196,-1.4986087392806076,9.698903562040067,-20.728742734841653,-7.223967233406147
0.199666667,10.002,1.2039,3.2506,31.398,-1.537149213948287,-1.4520876066875643,1.2937162207346409,-3.0120136894390455
0.199666667,2.002,-18.918,3.1588,11.594,-1.97049725639401,8.320317591307685,-20.978684988739552,-11.018213548468193
0.199666667,2.002,-8.7654,3.2277,29.975,-2.0498222007148432,10.60291184569709,-11.115776995370979,-5.211102643782506
0.199666667,2.002,-18.068,3.2054,16.457,-1.5606826552725397,9.058764967112802,-20.78513514397957,-7.054552050282946
0.199666667,10.002,1.9302,3.2523,32.157,-1.8187929308321327,-1.9453238879446872,0.2085242746397853,-3.2507064721465575
0.199666667,10.003,1.6129,3.2516,31.813,-1.9952954953024165,-2.375871306785848,0.9007374460878782,-2.5597438866330777
0.199666667,10.002,1.2696,3.2455,29.202,-1.9225072411913424,-1.2180912729469129,1.49761725069955,-4.712546985920053
0.199666667,10.002,2.0319,3.2477,30.168,-1.8707017110055313,-1.624991280764807,0.20441542740911245,-4.2448743454436775
0.199666667,10.002,1.4395,3.2494,30.87,-1.9981160390423611,-1.306333377484698,1.0071682209009305,-3.33476012135623
0.199658333,2.002,-18.708,3.2147,17.546,-1.3792333515523933,8.515873338896782,-20.835167293039266,-6.57673298196285
0.199658333,2.003,-18.534,3.2192,18.235,-1.3143806936847977,8.394731062219943,-20.919914475163097,-6.139789592219749
0.199633333,2.002,-18.489,3.2171,17.957,-1.1011884708725848,8.412781578730792,-20.962369411767575,-6.02169500545715
0.199633333,2.002,-18.821,3.059,7.9255,-1.670040768759791,7.817516829697415,-20.689587861593463,-13.789525957986479
0.199633333,2.001,-10.104,3.2187,27.426,-0.13044540737057106,10.320283973156474,-15.15826417797245,-5.654113326260122
0.199625,2.002,-19.038,3.198,15.439,-1.5066626479499974,9.001090506650508,-20.625362083926447,-8.96651624651975
0.199616667,2.003,-8.276,3.2074,25.116,-2.2689825916034168,10.818304471268783,-11.1510717925051,-7.185615677929018
0.199583333,2.003,-8.1891,3.2317,31.147,-1.7531861146329901,10.795024788260925,-10.699515187606739,-5.253149923929013
0.199583333,2.002,-8.5278,3.2299,30.645,-1.988925948125543,10.54304947134573,-11.132087903939246,-5.108485507235164
0.199583333,2.002,-9.0686,3.2243,28.554,-2.1839841796434483,10.291718496386894,-11.310615220115869,-5.758451338956365
0.199166667,20.34,12.759,3.2385,36.602,-3.2148030098248275,-2.9809008817374707,8.736358569979203,-4.06019693467766
0.199166667,21.59,26.315,3.253,49.628,-2.6642248983401804,-3.900417626765557,21.524507742630085,-1.3764837963983882
0.199166667,30.002,10.719,3.2397,15.729,-4.35645891754888,-14.337112750639207,7.849034956400283,-7.846713721504202
0.199166667,23.721,25.727,3.2535,47.336,-2.4965439263824374,-4.5698345608823,21.102842777658953,-1.600463798554847
0.199166667,26.136,13.615,3.2481,33.497,-3.3744469367642886,-6.460990275084041,9.581541455590632,-2.6033213982835877
0.199166667,21.948,41.212,3.2519,64.96,-1.4417287111323094,-2.4309756700135767,30.00125415614224,-0.49468057914520613
0.199166667,30.003,13.101,3.2499,30.509,-3.5460357316746376,-12.795655337681529,9.05926017698599,-2.6478395281231495
0.199166667,30.003,11.418,3.2513,28.315,-3.613715275709983,-12.72606218978297,8.322672843176406,-2.7099704906425903
0.199166667,30.003,12.835,3.2387,16.677,-4.200565461276565,-14.21415976554621,7.887340062276926,-7.230554865766317
0.199166667,29.029,40.229,3.2528,56.295,-2.7156818624137666,-6.34912686238531,27.726982694281034,-0.7991828242887277
0.199166667,29.169,12.97,3.2491,31.967,-3.2486905839596876,-7.377413914375938,8.512246911756229,-2.6433837095310446
0.199166667,24.146,40.475,3.2524,61.943,-1.9759727702167584,-3.3237369244173167,29.539955985400592,-0.30749834510846996
0.199166667,26.989,10.941,3.2495,31.074,-3.2980353535572067,-6.800039915558882,8.453194849973078,-2.5378729950019623
0.150833333,30.002,-9.5221,3.1957,7.4074,-2.7974470392102377,-8.366751504275017,-9.577433194760234,-9.12140245429473
0.150316667,2.004,40.568,3.2094,78.691,0.4159321273397654,11.633143265510444,27.15253260668833,-7.920156692572636
0.150275,2.002,25.286,3.2064,72.711,-0.7317068834928796,15.077663001427426,21.476591548323633,-4.640394395698094
0.150258333,2.002,25.852,3.2097,73.637,0.16235412991140039,14.498113231235184,23.5139613001002,-5.866135694688419
0.15025,10.003,40.434,3.2255,70.403,-0.5144891243544407,1.4083719586161896,32.35029569311766,-1.8678813100315166
0.15025,10.003,40.646,3.2249,66.048,-0.7500726538267918,1.3205167330009864,31.469088836701122,-2.2508514547429512
0.15015,2.004,10.853,3.2042,54.5,0.44056338412687185,15.302769018546678,15.016277706678956,-5.945899310725508
0.150125,2.003,10.322,3.2085,61.156,0.13910729233175517,15.970860841260292,13.792451640259241,-5.628947734030662
0.150083333,10.002,-9.4685,3.2042,16.961,-1.8821315823541953,-0.490275888715405,-9.808418535788078,-6.564042074434692
0.150083333,10.002,-9.453,3.2077,17.737,-1.8881803298043087,-0.4886757778772153,-9.7224891387159,-6.506212332617724
0.150083333,10.002,-9.4913,3.2061,17.413,-1.7894021268421785,-0.5798497561761178,-11.768736365877558,-7.003041674249107
0.150083333,10.002,41.064,3.2307,69.479,-0.22054628245707136,2.4187836846942083,32.07485919235274,-3.3142274150659796
0.150083333,10.003,-8.541,3.2021,16.356,-2.8150043826084583,-0.5822243482689373,-10.623881430828478,-6.2515047356917055
0.150083333,10.002,-9.0819,3.1999,15.473,-3.2691852791560816,-0.4348247313615866,-10.586059848512523,-8.511971011745045
0.150083333,10.003,-9.4719,3.1951,14.492,-2.6797358494065704,-1.6366037348774263,-9.646308318076189,-8.84300436297548
0.150083333,10.002,-9.0947,3.1874,13.359,-3.410980811151676,-1.163129642040003,-10.492484942113515,-9.510574087133865
0.150083333,2.003,10.793,3.2131,63.995,0.18812679009512068,15.707189962929114,14.460836281534284,-4.968815989241702
0.150066667,2.002,10.328,3.2115,63.449,-0.8167577934637665,16.02112315421924,13.722707520656986,-5.654519937989535
0.15,28.075,25.847,3.2261,37.777,-3.868492634028662,-7.113434126065113,19.91541479960899,-3.0280726628401315
0.15,30.002,25.583,3.227,35.47,-3.1206311295414344,-11.798606991637499,19.19766551375622,-3.4835025369073263
0.15,30.003,13.308,3.2251,27.3,-3.059613348748535,-12.053507265541702,9.061414000724907,-3.868674796943087
0.15,22.478,13.632,3.2218,32.234,-3.7304070078535005,-4.957339024948888,9.867765277605503,-3.545222870835569
0.15,30.003,11.483,3.2245,25.92,-3.068004235625267,-12.08963750438299,8.33958776750369,-3.955356507454999
0.15,19.192,10.857,3.2099,31.271,-3.9193411492067387,-3.767545121498406,9.024086850709281,-6.206321431279648
0.15,25.583,26.362,3.2258,39.719,-4.18879618866602,-6.576216149525717,19.444280531514668,-3.6215628586686215
0.15,23.224,26.319,3.2255,41.761,-3.668073222830426,-5.475867036394775,19.821938971603522,-3.409759292544331
0.15,19.011,25.744,3.2248,46.183,-3.514902098062448,-3.2773770076548683,21.069694208569125,-3.304251631896477
0.15,30.003,13.269,3.2105,12.21,-4.53139855637215,-15.431733449418097,8.470419204060454,-10.61444556905888
0.15,30.003,25.554,3.2129,15.792,-3.926546115251258,-14.743745738230645,17.313292239464353,-8.179044545046054
0.15,15.435,25.339,3.2234,51.072,-2.7854549966868944,0.7338393853558227,20.802632244615815,-3.2298565279995093
0.15,13.868,25.389,3.212,53.269,-3.040924272260163,1.8148838851833715,21.082048836415634,-5.024574840255082
0.15,17.163,26.186,3.2244,48.563,-3.1222250806028025,-1.8366708910185843,21.569743045194773,-3.347779590205755
0.15,30.004,40.333,3.2268,44.445,-3.2065280963876286,-11.737890026629902,26.237146557144587,-2.5845484842034057
0.15,30.002,25.612,3.2267,34.899,-3.2651568654575387,-11.900502947522327,19.144687207967507,-3.6886040337500163
0.15,14.504,40.778,3.2109,68.305,-3.3805763206258415,2.2171662142453714,25.26755440251436,-7.965278058135882
0.15,30.002,40.338,3.2273,45.094,-3.361441837269231,-11.788133065323345,26.34060004581115,-3.3681374428328126
0.15,30.003,40.339,3.2269,44.479,-3.40729302652413,-12.281618715026417,26.146468897819286,-2.601613816921599
0.15,30.004,40.366,3.2269,45.159,-3.5433795809769073,-11.637682232880033,25.154089790548895,-2.6432919389987366
0.15,30.003,40.5,3.2264,44.423,-3.9227406730898657,-12.278997314912267,25.583267163079,-2.9257944619376213
0.15,30.002,41.012,3.2264,45.05,-3.8611609447863886,-11.406978697269224,26.203460247250042,-3.469876867360435
0.15,28.525,41.091,3.2261,47.423,-4.504920608375687,-6.519545717299916,26.591940192257752,-2.77968033883255
0.15,26.243,40.973,3.2261,49.892,-4.611607240887825,-5.941403732802719,25.834097699871055,-2.3238272148929537
0.15,24.084,40.77,3.226,52.493,-4.092144711853471,-4.314737171316519,26.33658533363021,-2.5761936349514873
0.15,22.056,40.892,3.2256,55.24,-4.023446926090401,-3.187267858767882,26.99112563955714,-2.128136082785204
0.15,20.121,41.141,3.2254,58.119,-3.9242732879216784,-2.3321737661166115,28.2012885769282,-2.330322418869473
0.15,18.315,41.031,3.2252,61.135,-3.7107849922403693,-0.9629522950435058,28.44114895390463,-2.1361447765212507
0.15,16.629,40.909,3.2245,64.328,-2.786327931135893,0.9984697347832844,29.12359094098676,-1.4161846346501261
0.15,30.004,41.137,3.2268,44.447,-3.6434204403986223,-11.55377992811147,25.783108888625865,-2.7951710578147324
0.15,30.003,40.343,3.2266,45.024,-3.5526750563108362,-12.40473472582642,26.146468897819286,-2.837617272567004
0.15,30.002,40.378,3.227,45.213,-3.7140433004149234,-11.563740318748168,25.557014691404767,-3.082159187849611
0.15,30.002,40.74,3.2274,44.467,-3.79654251350963,-11.35008891956415,24.99487988284207,-3.4987369627319276
0.15,30.003,40.343,3.227,45.168,-3.40729302652413,-12.281618715026417,26.146468897819286,-2.601613816921599
0.15,30.002,-8.5681,3.2107,10.954,-3.0646994042256845,-9.774695517192594,-7.903827582402155,-8.642065826724284
0.15,30.002,-9.1525,3.209,10.649,-3.097592165893875,-9.702411846024916,-7.936846637013368,-8.578295686515048
0.15,30.004,-8.5261,3.2077,10.258,-2.888461062437855,-10.13605720205931,-7.663163263704628,-8.983633499494754
0.15,30.002,-8.4991,3.2049,9.744,-3.014063362912275,-9.69178653657902,-8.09335293971235,-8.386330719934776
0.15,30.002,-8.3353,3.1991,8.8041,-3.380354994540103,-8.700237890179269,-8.183310787549708,-9.548228619365254
0.149916667,2.002,0.45134,3.2002,36.564,-3.3098132934141904,11.835739717665128,2.12339139609423,-9.37789242646657
0.149916667,10.002,25.597,3.2229,56.566,-2.3166452622134237,1.4203199676191434,23.964263208727353,-4.384972450585337
0.149916667,10.002,25.381,3.2209,42.75,-3.535947972328868,0.38675012258812785,20.467791030006484,-4.581941303798231
0.149916667,10.003,10.658,3.2263,38.489,-3.117705474093091,-1.2646779814362525,10.515511561580933,-3.512790937436512
0.149916667,10.003,10.414,3.2139,25.869,-3.387838369095698,-0.9587090286938473,10.469740393103566,-5.1870081709290385
0.149916667,10.002,10.591,3.2162,35.368,-3.217453471207991,-0.6382339831674472,10.513686900811736,-5.387651187275769
0.149916667,2.002,0.89749,3.2119,45.784,-2.3406367383897306,12.973362007862889,3.7807941784057766,-6.491127552138641
0.149916667,2.002,0.47581,3.2051,41.195,-2.584881980419159,12.278824918693863,2.327791037147981,-6.880879590311087
0.149916667,2.002,0.72294,3.2084,43.683,-2.446446863356978,12.818715179837309,3.47555478099559,-6.887134156678803
0.149833333,10.003,25.718,3.2291,56.206,-2.1354576335521416,0.9989012953592464,23.72217550210655,-3.8362187575188
0.149833333,10.002,11.041,3.2274,38.968,-2.849430582742207,-0.5993867451511323,10.496940941144713,-3.884930193707114
0.149833333,10.002,25.603,3.2304,57.037,-1.9579688707087188,1.8044156756438314,23.761647487282755,-4.107965962548041
0.149833333,10.002,10.344,3.225,37.858,-3.0390093355998395,-0.5612916088057682,10.599770823977888,-4.071646950914292
0.149833333,2.002,1.0353,3.2103,44.964,-2.2141329938918353,13.047697890899144,3.3342485155165194,-6.762063211156056
0.149833333,10.003,10.366,3.2228,37.075,-3.396532956296578,-0.9769916128506884,10.576804858148098,-4.024945040507009
0.149833333,2.002,1.0946,3.2131,46.364,-1.9300185816269368,12.375968257724308,3.287739435881376,-5.930686394758522
0.14975,10.002,1.4577,3.2144,23.909,-4.628921914515086,-1.5921320216334425,1.180450367720332,-5.828682131394744
0.149666667,10.002,2.0325,3.2273,28.41,-4.1616711920686065,-2.1218862055498176,0.312096933638677,-4.572099410409574
0.149666667,2.002,-8.3768,3.1798,22.389,-4.008167865399737,10.668043884444051,-10.668489443992149,-9.698048166052905
0.149666667,10.002,2.3731,3.2283,28.769,-4.05181289822096,-1.82935279432917,0.9182355158450082,-4.445519040341023
0.149666667,2.003,-8.2517,3.1947,25.156,-3.78543697752757,11.20725824211957,-10.356239585934091,-9.248907819183078
0.149666667,10.002,2.2942,3.225,27.458,-4.376710243690759,-1.943127019579988,0.5720271803764626,-4.750431556103285
0.149666667,10.002,1.914,3.2111,18.869,-5.087837434960529,-1.3998277292237618,0.5172258469765074,-7.248081238297746
0.149583333,10.003,2.2829,3.2263,27.961,-3.7644422811968252,-2.4622652030712926,0.38056527704466137,-3.974456812927965
