SOC,PulseLength(s),Temperature(C),Voltage(V),AvgCurrent_20s,True_SOP(W),SHAP_SOC,SHAP_PulseLength(s),SHAP_Temperature(C),SHAP_Voltage(V),SHAP_AvgCurrent_20s,fold
0.199972228,10.003,1.0134,3.5136,0.0,75.532,-20.188639,-1.6646799,-0.845899,-6.0574284,-4.932338,4
0.199972228,10.003,1.0134,3.5136,0.0,75.532,-12.251875,-0.63789076,9.565351,-0.099509865,-4.0303845,2
0.199972228,10.003,1.0134,3.5136,0.0,75.532,-7.433776,0.15689196,7.205169,-3.7331939,-3.8469334,1
0.199972228,10.003,1.0134,3.5136,0.0,75.532,-10.372121,0.45498574,12.810983,-1.6263983,-4.060282,5
0.199969134,10.003,12.881,3.433,0.0,36.81,-10.697587,-0.028955426,2.144978,-3.5407681,-4.6605635,1
0.199969134,10.003,12.881,3.433,0.0,36.81,-14.307787,-1.4390675,2.3643215,-9.29601,-5.7044024,2
0.199969134,10.003,12.881,3.433,0.0,36.81,-18.521156,-1.2015558,3.2178268,-7.208059,-4.926226,3
0.199969134,10.003,12.881,3.433,0.0,36.81,-15.769045,0.05786414,3.2025518,-8.884063,-4.824525,5
0.199969134,10.003,12.881,3.433,0.0,36.81,-18.486742,-2.028372,3.2209616,-6.1537848,-4.840848,4
0.151937112,10.002,4.1287,3.0137,9.913,43.323,-21.615692,0.3162917,-2.1143649,-12.057058,6.538727,2
0.151937112,10.002,4.1287,3.0137,9.913,43.323,-15.975678,-0.58978665,-2.280912,-12.756184,4.972126,1
0.151937112,10.002,4.1287,3.0137,9.913,43.323,-20.808903,-0.26713645,-0.0196128,-10.560966,4.807197,3
0.151937112,10.002,4.1287,3.0137,9.913,43.323,-17.926619,-0.44154936,-0.30611625,-11.918689,4.6392636,5
0.151937112,10.002,4.1287,3.0137,9.913,43.323,-21.100733,0.4923869,1.7805169,-13.141384,7.172128,4
0.150997298,10.002,3.3451,3.199,6.000861905,42.317,-17.466845,-0.46450168,-1.6878803,-12.225893,4.6732316,5
0.150997298,10.002,3.3451,3.199,6.000861905,42.317,-21.30774,-0.25510043,-2.2726505,-10.733759,5.074017,3
0.150997298,10.002,3.3451,3.199,6.000861905,42.317,-20.763618,0.3788878,-2.5244,-13.289704,7.5637584,4
0.150997298,10.002,3.3451,3.199,6.000861905,42.317,-19.183002,-0.58978665,-1.9609008,-12.684876,4.8110175,1
0.150997298,10.002,3.3451,3.199,6.000861905,42.317,-21.151178,0.21862951,-3.796122,-11.874128,7.2735248,2
0.150962487,10.003,3.9069,3.0973,9.00257619,42.563,-17.968952,0.05515499,-0.6937962,-11.441487,4.2280545,5
0.150962487,10.003,3.9069,3.0973,9.00257619,42.563,-18.813951,-0.39579952,-1.9708226,-12.465833,4.853019,1
0.150962487,10.003,3.9069,3.0973,9.00257619,42.563,-20.834318,-1.2344171,-2.4099925,-12.214508,6.495269,2
0.150962487,10.003,3.9069,3.0973,9.00257619,42.563,-19.918339,-1.6373767,1.0165051,-13.430747,7.0784593,4
0.150962487,10.003,3.9069,3.0973,9.00257619,42.563,-20.579355,-0.84250444,-1.5860186,-10.572487,5.0091786,3
0.150475137,10.002,2.5852,3.309,3.00025,43.211,-21.97139,0.39085373,-5.11571,-5.2498183,7.5331693,4
0.150475137,10.002,2.5852,3.309,3.00025,43.211,-18.782183,-0.47038496,-3.2106733,-7.513327,4.9589643,5
0.150475137,10.002,2.5852,3.309,3.00025,43.211,-18.639238,-0.6058485,-6.331633,-9.548997,4.8102927,1
0.150475137,10.002,2.5852,3.309,3.00025,43.211,-20.046247,0.07098417,-5.575917,-8.615941,7.5275617,2
0.150475137,10.002,2.5852,3.309,3.00025,43.211,-21.794153,-0.19113222,-4.891304,-6.216232,5.511965,3
0.150153869,2.002,26.948,3.3817,0.99988619,79.622,-17.934698,1.9085169,13.568374,-6.5043335,2.5311046,2
0.150153869,2.002,26.948,3.3817,0.99988619,79.622,-14.9027405,3.7502027,18.238647,0.32679653,3.7048197,4
0.150153869,2.002,26.948,3.3817,0.99988619,79.622,-13.363925,2.9802253,17.22452,-0.16379276,3.651545,3
0.150153869,2.002,26.948,3.3817,0.99988619,79.622,-11.253733,1.2384169,17.91539,0.19687456,3.1967616,5
0.150153869,2.002,26.948,3.3817,0.99988619,79.622,-11.506789,3.9080107,13.295461,-0.50351614,4.0635595,1
0.150127056,10.001,1.2674,3.3933,1.00012381,44.98,-21.294756,-0.10615042,-4.657383,-4.1244283,6.31717,4
0.150127056,10.001,1.2674,3.3933,1.00012381,44.98,-22.045399,0.19360296,-3.2492306,-6.1577744,5.800328,2
0.150127056,10.001,1.2674,3.3933,1.00012381,44.98,-22.00187,0.28454128,-2.262546,-4.2502313,4.8432813,5
0.150127056,10.001,1.2674,3.3933,1.00012381,44.98,-21.242464,-0.35665804,-2.8598342,-3.150791,3.8370605,3
0.150127056,10.001,1.2674,3.3933,1.00012381,44.98,-16.58528,0.22235623,-5.583455,-8.282554,3.9598591,1
0.150009464,10.002,-17.233,3.4637,0.0,9.5856,-12.186794,-0.6378241,-33.974266,-4.5257926,-4.086763,5
0.150009464,10.002,-17.233,3.4637,0.0,9.5856,-13.697333,-0.31321386,-33.34318,-2.9718173,-3.9794178,3
0.150009464,10.002,-17.233,3.4637,0.0,9.5856,-13.049252,0.07434744,-33.458954,-5.6816654,-4.8326216,2
0.150009464,10.002,-17.233,3.4637,0.0,9.5856,-16.986412,0.18852541,-33.23881,-5.7782083,-4.576228,4
0.150009464,10.002,-17.233,3.4637,0.0,9.5856,-14.691106,-0.683654,-33.742977,-5.0059175,-3.9015408,1
0.150002153,10.002,2.8281,3.4203,0.0,20.566,-25.709244,0.3681145,-8.913993,-6.350141,-5.3259115,4
0.150002153,10.002,2.8281,3.4203,0.0,20.566,-22.65563,-0.7717438,-6.9165115,-8.271996,-4.227694,5
0.150002153,10.002,2.8281,3.4203,0.0,20.566,-23.427881,-0.6914245,-10.494276,-10.036079,-5.063897,1
0.150002153,10.002,2.8281,3.4203,0.0,20.566,-23.598774,-0.14970618,-10.556422,-6.9368377,-4.7930803,3
0.150002153,10.002,2.8281,3.4203,0.0,20.566,-23.34697,0.22701532,-9.1205015,-9.406602,-6.0947213,2
0.150001986,10.002,42.761,3.4165,0.0,81.557,-11.535267,-0.6275659,24.382954,-5.6105614,-3.1686633,5
0.150001986,10.002,42.761,3.4165,0.0,81.557,-13.8063,0.06092011,23.26676,-3.2798052,-3.551271,3
0.150001986,10.002,42.761,3.4165,0.0,81.557,-15.214693,0.6698809,23.518944,-3.0927172,-3.5210738,4
0.150001986,10.002,42.761,3.4165,0.0,81.557,-13.712746,0.51267916,22.253584,-4.309655,-4.0402036,2
0.150001986,10.002,42.761,3.4165,0.0,81.557,-18.513828,-0.75820506,17.699219,-7.9401283,-3.7028363,1
0.150000088,10.002,27.884,3.4358,0.0,64.648,-12.953513,-0.5889634,20.174082,-4.150748,-3.497652,5
0.150000088,10.002,27.884,3.4358,0.0,64.648,-14.511359,-0.114681624,17.817036,-5.4927526,-4.1096983,3
0.150000088,10.002,27.884,3.4358,0.0,64.648,-17.124842,0.6018941,22.70424,-4.1659894,-3.6029236,4
0.150000088,10.002,27.884,3.4358,0.0,64.648,-18.497192,-0.7642137,17.177572,-3.1935508,-3.3694658,1
0.150000088,10.002,27.884,3.4358,0.0,64.648,-15.266592,0.48355174,20.42855,-6.550124,-4.214645,2
0.149987902,10.004,1.1386,3.4564,0.0,48.083,-21.32249,1.006543,5.1670094,-2.543155,-3.592803,5
0.149987902,10.004,1.1386,3.4564,0.0,48.083,-18.664782,-0.042276226,4.220706,-5.434721,-4.6272893,2
0.149987902,10.004,1.1386,3.4564,0.0,48.083,-28.311636,-1.4521925,-1.9116062,-4.663663,-4.494924,4
0.149987902,10.004,1.1386,3.4564,0.0,48.083,-18.715786,-0.08910462,3.4953556,-2.8798764,-4.260277,3
0.149987902,10.004,1.1386,3.4564,0.0,48.083,-21.205112,0.29565102,2.4091449,-4.4898496,-4.0944867,1
0.149978267,10.002,-7.2743,3.4322,0.0,13.379,-19.676119,-0.6911883,-25.922653,-6.915484,-3.651455,1
0.149978267,10.002,-7.2743,3.4322,0.0,13.379,-16.525679,0.19334054,-26.920124,-7.3546314,-4.4325895,2
0.149978267,10.002,-7.2743,3.4322,0.0,13.379,-18.676136,-0.6955695,-23.843666,-7.0550137,-4.1796045,5
0.149978267,10.002,-7.2743,3.4322,0.0,13.379,-20.330626,0.17214727,-23.81571,-5.745435,-4.106917,4
0.149978267,10.002,-7.2743,3.4322,0.0,13.379,-22.006454,-0.28725895,-29.096409,-5.0769615,-4.000786,3
0.149967203,10.002,12.877,3.3979,0.0,26.316,-30.733871,-0.9804777,2.041448,-7.6918473,-4.069999,5
0.149967203,10.002,12.877,3.3979,0.0,26.316,-31.714245,-0.77420413,1.5491494,-9.908269,-4.9909315,1
0.149967203,10.002,12.877,3.3979,0.0,26.316,-33.205765,-0.17029253,-0.21567906,-5.855001,-4.714033,3
0.149967203,10.002,12.877,3.3979,0.0,26.316,-31.219244,0.32465687,-0.3299458,-5.7352333,-4.6561317,4
0.149967203,10.002,12.877,3.3979,0.0,26.316,-35.177994,0.20003214,0.09563416,-8.008738,-5.227006,2
0.101535086,10.002,3.439,2.6414,9.0004,17.676,-40.081608,-0.34827185,-2.8572326,-11.6105,4.743714,3
0.101535086,10.002,3.439,2.6414,9.0004,17.676,-38.650417,0.122502975,-3.1631653,-12.048056,6.203857,2
0.101535086,10.002,3.439,2.6414,9.0004,17.676,-36.82122,-0.7218519,-2.9094594,-12.03305,3.870885,5
0.101535086,10.002,3.439,2.6414,9.0004,17.676,-39.02962,-0.67422926,-2.844793,-12.286633,4.549137,1
0.101535086,10.002,3.439,2.6414,9.0004,17.676,-38.695698,0.24335542,-3.2406332,-13.8551,6.8346334,4
0.100734499,10.003,3.1408,2.8621,6.00087619,17.405,-40.58568,-0.63608676,-6.1847143,-11.757255,5.215277,3
0.100734499,10.003,3.1408,2.8621,6.00087619,17.405,-40.635155,0.49063414,-4.2203245,-11.605186,3.9531655,5
0.100734499,10.003,3.1408,2.8621,6.00087619,17.405,-38.530437,-0.41086382,-6.227329,-13.395449,4.384916,1
0.100734499,10.003,3.1408,2.8621,6.00087619,17.405,-40.78993,-0.8380776,-5.507911,-12.971518,6.633409,2
0.100734499,10.003,3.1408,2.8621,6.00087619,17.405,-38.672104,-1.3897457,-5.33697,-14.090782,7.0645337,4
0.100351569,10.002,2.5025,3.1368,3.000061905,18.621,-41.062366,-0.7451126,-3.4779606,-11.883899,4.272035,5
0.100351569,10.002,2.5025,3.1368,3.000061905,18.621,-38.2855,-0.7010812,-6.5587296,-13.946036,4.3768845,1
0.100351569,10.002,2.5025,3.1368,3.000061905,18.621,-40.74886,0.014736612,-4.798312,-13.244742,5.461501,2
0.100351569,10.002,2.5025,3.1368,3.000061905,18.621,-39.34431,-0.28835508,-4.228965,-11.918648,4.9423985,3
0.100351569,10.002,2.5025,3.1368,3.000061905,18.621,-38.827194,0.264949,-4.5131035,-14.320194,6.753688,4
0.100177528,10.002,1.6871,3.3205,1.000119048,20.597,-40.67315,-0.09644558,-4.2571306,-9.259484,5.034106,2
0.100177528,10.002,1.6871,3.3205,1.000119048,20.597,-40.162464,0.17138934,-5.1440344,-6.2104945,4.8779197,4
0.100177528,10.002,1.6871,3.3205,1.000119048,20.597,-37.254776,-0.7315961,-6.594591,-7.115438,2.7779987,1
0.100177528,10.002,1.6871,3.3205,1.000119048,20.597,-40.279736,-0.99764985,-4.3915505,-4.417509,3.5940075,5
0.100177528,10.002,1.6871,3.3205,1.000119048,20.597,-39.87034,-0.41707864,-2.4095244,-7.5910807,3.0503645,3
0.100153869,2.003,26.666,3.3131,0.999869048,63.803,-30.765068,4.1287913,12.896036,-3.5287294,3.948685,1
0.100153869,2.003,26.666,3.3131,0.999869048,63.803,-31.355991,3.8411477,15.468079,-5.5963397,3.593191,3
0.100153869,2.003,26.666,3.3131,0.999869048,63.803,-32.83932,4.1788487,17.44646,-2.5388722,3.915407,4
0.100153869,2.003,26.666,3.3131,0.999869048,63.803,-32.944317,1.4192766,17.062384,-2.585754,3.4909258,5
0.100153869,2.003,26.666,3.3131,0.999869048,63.803,-36.110603,1.5849223,12.3713875,-9.626962,2.5177,2
0.100003884,10.002,12.579,3.3584,0.0,18.29,-37.400436,-0.9202432,-0.37858284,-3.5511944,-3.6897001,5
0.100003884,10.002,12.579,3.3584,0.0,18.29,-39.00641,0.302808,-0.71817666,-5.456954,-4.9929295,4
0.100003884,10.002,12.579,3.3584,0.0,18.29,-38.825848,-0.18710728,-2.7175639,-4.975964,-4.3559484,3
0.100003884,10.002,12.579,3.3584,0.0,18.29,-38.606796,0.21448748,-2.6638591,-8.038865,-5.1164594,2
0.100003884,10.002,12.579,3.3584,0.0,18.29,-40.12603,-0.78922355,-1.3653934,-6.7545805,-4.347,1
0.100000111,10.003,-7.201,3.4051,0.0,10.842,-30.825657,-0.060306314,-15.90533,-8.221675,-3.3113987,1
0.100000111,10.003,-7.201,3.4051,0.0,10.842,-28.669415,-0.38013747,-18.244978,-3.8658047,-3.8424826,3
0.100000111,10.003,-7.201,3.4051,0.0,10.842,-28.224575,-0.73960215,-17.993582,-7.265992,-4.3671703,2
0.100000111,10.003,-7.201,3.4051,0.0,10.842,-25.587683,0.65586454,-19.87266,-6.7404785,-4.1098695,5
0.100000111,10.003,-7.201,3.4051,0.0,10.842,-30.182755,-1.4018942,-14.116023,-6.1065483,-4.2737927,4
0.100000088,10.002,27.818,3.3897,0.0,42.748,-32.977615,-0.11286165,17.079338,-3.213288,-3.8315473,3
0.100000088,10.002,27.818,3.3897,0.0,42.748,-34.03229,0.36779678,16.530996,-8.221852,-4.0017776,2
0.100000088,10.002,27.818,3.3897,0.0,42.748,-33.283012,-0.7231827,16.02341,-3.8399153,-3.665394,5
0.100000088,10.002,27.818,3.3897,0.0,42.748,-34.110806,0.38483357,16.900686,-4.7161655,-3.7668426,4
0.100000088,10.002,27.818,3.3897,0.0,42.748,-35.808495,-0.87391865,13.208501,-3.206144,-3.6283724,1
0.100000026,30.001,27.84,3.3998,0.0,31.743,-31.333231,-0.482035,16.809818,-3.63439,-3.9856157,3
0.100000026,30.001,27.84,3.3998,0.0,31.743,-34.459373,-2.0733297,17.177345,-5.595714,-3.8964567,4
0.100000026,30.001,27.84,3.3998,0.0,31.743,-35.40377,-1.4437287,15.335064,-9.086331,-4.2011185,2
0.100000026,30.001,27.84,3.3998,0.0,31.743,-34.329628,0.43683222,16.626993,-6.525957,-3.6096747,5
0.100000026,30.001,27.84,3.3998,0.0,31.743,-35.871933,-0.10900204,14.501001,-7.776854,-3.4067879,1
0.09999073,10.002,-17.161,3.4396,0.0,7.9611,-26.797346,0.06634148,-30.213255,-5.249239,-4.212176,2
0.09999073,10.002,-17.161,3.4396,0.0,7.9611,-25.319178,-0.6931215,-31.132803,-3.3010538,-2.9827309,1
0.09999073,10.002,-17.161,3.4396,0.0,7.9611,-23.650684,-0.7107055,-28.82164,-4.0274887,-4.150042,5
0.09999073,10.002,-17.161,3.4396,0.0,7.9611,-24.16651,0.059669774,-28.260227,-4.8097835,-4.2588496,4
0.09999073,10.002,-17.161,3.4396,0.0,7.9611,-26.393404,-0.28397888,-30.554792,-3.5429573,-3.6824193,3
0.099988695,10.003,42.627,3.3837,0.0,69.593,-29.479082,0.52802414,21.401083,-0.55077446,-3.158151,5
0.099988695,10.003,42.627,3.3837,0.0,69.593,-29.325651,-0.8390129,21.910183,-1.393899,-3.5573847,3
0.099988695,10.003,42.627,3.3837,0.0,69.593,-33.782116,-1.5408645,18.558483,-8.353409,-3.99163,2
0.099988695,10.003,42.627,3.3837,0.0,69.593,-30.037937,-0.29067263,19.068804,-2.2062347,-2.9165206,1
0.099988695,10.003,42.627,3.3837,0.0,69.593,-28.192236,-1.6969455,21.000732,-1.3769495,-3.7258682,4
0.099987686,10.003,2.3884,3.3904,0.0,15.654,-41.56647,-0.1258059,-7.5839295,-4.6054697,-4.14804,1
0.099987686,10.003,2.3884,3.3904,0.0,15.654,-38.85958,-0.46034378,-3.936359,-9.083441,-5.5111885,2
0.099987686,10.003,2.3884,3.3904,0.0,15.654,-40.100872,0.60701334,-3.6333158,-4.973721,-3.703161,5
0.099987686,10.003,2.3884,3.3904,0.0,15.654,-39.004097,-0.40724713,-4.919569,-5.43978,-4.9729633,3
0.099987686,10.003,2.3884,3.3904,0.0,15.654,-35.918377,-1.3251004,-4.7316236,-6.079586,-5.2722154,4
0.099968764,10.003,0.90388,3.41,0.0,23.625,-38.25066,-0.7788604,5.8858266,-7.4734664,-4.2934837,2
0.099968764,10.003,0.90388,3.41,0.0,23.625,-39.407505,-0.35445058,3.5653763,-5.280963,-4.208688,3
0.099968764,10.003,0.90388,3.41,0.0,23.625,-42.245136,-0.059283037,2.7160897,-9.405366,-3.2191854,1
0.099968764,10.003,0.90388,3.41,0.0,23.625,-39.389442,0.74777573,7.527644,-7.692292,-3.7760656,5
0.099968764,10.003,0.90388,3.41,0.0,23.625,-35.898987,-1.2697705,-0.6644259,-4.785616,-4.722356,4
0.050088768,10.002,1.5939,2.8473,1.000094286,4.1932,-46.220715,-0.67233974,-6.5593915,-13.754071,2.6107218,1
0.050088768,10.002,1.5939,2.8473,1.000094286,4.1932,-42.119576,-0.0021567997,-5.3830194,-15.709697,3.1103354,4
0.050088768,10.002,1.5939,2.8473,1.000094286,4.1932,-45.211166,-1.085781,-4.559089,-12.424416,1.4716989,5
0.050088768,10.002,1.5939,2.8473,1.000094286,4.1932,-41.577755,-0.409748,-2.1374493,-12.572949,3.0281796,3
0.050088768,10.002,1.5939,2.8473,1.000094286,4.1932,-44.163223,-0.11690608,-4.9752645,-14.570919,1.9016353,2
0.050013379,10.002,42.904,3.3134,0.0,43.891,-36.014866,-0.04557834,20.992403,-9.448485,-3.7196276,3
0.050013379,10.002,42.904,3.3134,0.0,43.891,-34.81918,0.2751443,20.977072,-5.0781016,-3.6434708,4
0.050013379,10.002,42.904,3.3134,0.0,43.891,-36.92209,-0.5941274,21.02111,-5.910963,-2.7498596,5
0.050013379,10.002,42.904,3.3134,0.0,43.891,-38.045887,-0.7874453,17.372076,-6.702421,-3.1998665,1
0.050013379,10.002,42.904,3.3134,0.0,43.891,-36.606773,0.27979648,19.01833,-11.759696,-3.8762167,2
0.050001953,10.002,12.841,3.2806,0.0,11.663,-44.452984,-0.79337406,-0.28411186,-9.752614,-3.0382721,5
0.050001953,10.002,12.841,3.2806,0.0,11.663,-42.375866,0.16408266,-0.0061823637,-13.275301,-5.0124726,2
0.050001953,10.002,12.841,3.2806,0.0,11.663,-39.782757,0.14838105,0.5572005,-7.6152825,-4.569828,4
0.050001953,10.002,12.841,3.2806,0.0,11.663,-45.75285,-0.71510005,-0.35754123,-9.308279,-4.253956,1
0.050001953,10.002,12.841,3.2806,0.0,11.663,-42.90074,-0.21175982,0.66224587,-12.662002,-4.6501284,3
0.050000088,10.002,27.798,3.3303,0.0,26.938,-41.662003,-0.85506976,11.086034,-6.9759483,-3.6486232,1
0.050000088,10.002,27.798,3.3303,0.0,26.938,-37.762447,-0.16664958,13.875044,-10.256338,-4.2044644,3
0.050000088,10.002,27.798,3.3303,0.0,26.938,-34.81511,0.28140274,16.76196,-5.9366775,-3.8620527,4
0.050000088,10.002,27.798,3.3303,0.0,26.938,-39.99378,-0.6528329,15.352407,-6.289885,-3.512329,5
0.050000088,10.002,27.798,3.3303,0.0,26.938,-37.6189,0.25716233,14.894267,-12.539918,-4.1194477,2
0.050000022,2.002,27.278,3.2573,0.904672857,44.043,-40.131992,1.618541,15.301827,-10.014215,1.7728946,5
0.050000022,2.002,27.278,3.2573,0.904672857,44.043,-37.440853,3.8928404,14.178388,-13.557245,3.0243173,3
0.050000022,2.002,27.278,3.2573,0.904672857,44.043,-39.702244,1.8050205,13.031096,-12.156651,3.172168,2
0.050000022,2.002,27.278,3.2573,0.904672857,44.043,-43.614086,4.2547317,11.5408535,-7.8403616,2.87472,1
0.050000022,2.002,27.278,3.2573,0.904672857,44.043,-35.768787,4.130359,14.540473,-14.146667,3.391655,4
0.049978267,10.002,-7.2905,3.3759,0.0,8.4158,-31.221624,-0.56293464,-20.184433,-3.4259791,-4.1583934,5
0.049978267,10.002,-7.2905,3.3759,0.0,8.4158,-31.933302,-0.7294404,-23.851305,-3.6275456,-3.1214128,1
0.049978267,10.002,-7.2905,3.3759,0.0,8.4158,-28.300922,-0.031570293,-21.225128,-4.627991,-4.71565,4
0.049978267,10.002,-7.2905,3.3759,0.0,8.4158,-29.054207,0.087172,-23.386915,-6.68503,-4.1299157,2
0.049978267,10.002,-7.2905,3.3759,0.0,8.4158,-30.326563,-0.25336364,-29.171621,-2.708301,-4.0243344,3
0.049973219,10.003,2.7543,3.3495,0.0,11.269,-40.568417,-0.5823383,-8.921641,-6.4749084,-5.3270173,3
0.049973219,10.003,2.7543,3.3495,0.0,11.269,-39.98594,-0.9348634,-8.092387,-11.681568,-5.4303446,2
0.049973219,10.003,2.7543,3.3495,0.0,11.269,-43.443752,0.6205678,-5.734144,-4.817968,-3.9510853,5
0.049973219,10.003,2.7543,3.3495,0.0,11.269,-39.142815,-1.1852516,-7.7560525,-6.723497,-5.405367,4
0.049973219,10.003,2.7543,3.3495,0.0,11.269,-42.20625,-0.19265366,-8.522877,-7.6735015,-4.188607,1
0.049971997,10.003,-17.393,3.4155,0.0,6.6827,-27.854736,-0.6656031,-28.868784,-5.5022335,-4.2889824,2
0.049971997,10.003,-17.393,3.4155,0.0,6.6827,-29.777328,-0.2507395,-29.512669,-2.6966286,-4.11,3
0.049971997,10.003,-17.393,3.4155,0.0,6.6827,-30.656368,0.03926054,-28.218836,-6.89269,-3.1435251,1
0.049971997,10.003,-17.393,3.4155,0.0,6.6827,-29.892582,0.39147046,-26.715342,-4.7202277,-4.202853,5
0.049971997,10.003,-17.393,3.4155,0.0,6.6827,-26.192886,-0.8998087,-27.048187,-4.135448,-4.45947,4
0.020012999,10.003,42.758,3.1447,0.0,25.226,-37.41711,-0.94465923,19.193583,-15.778517,-3.416633,3
0.020012999,10.003,42.758,3.1447,0.0,25.226,-35.526165,-1.5149342,18.700434,-17.100899,-3.4782605,4
0.020012999,10.003,42.758,3.1447,0.0,25.226,-39.71052,0.19126347,19.76349,-13.146831,-2.6316423,5
0.020012999,10.003,42.758,3.1447,0.0,25.226,-37.032673,-1.3202732,17.960623,-15.9979515,-3.9108753,2
0.020012999,10.003,42.758,3.1447,0.0,25.226,-41.541023,-0.37695423,15.996471,-14.724365,-3.0817835,1
0.020005873,10.002,2.6979,3.3119,0.0,9.1985,-42.656414,-0.78197926,-7.8817825,-8.444205,-4.319356,1
0.020005873,10.002,2.6979,3.3119,0.0,9.1985,-43.756878,-0.7817507,-5.375858,-6.831725,-3.8835716,5
0.020005873,10.002,2.6979,3.3119,0.0,9.1985,-39.890686,0.027077988,-7.7060113,-7.493184,-5.1618447,4
0.020005873,10.002,2.6979,3.3119,0.0,9.1985,-42.4597,-0.17307447,-7.0575895,-9.391605,-4.8211107,3
0.020005873,10.002,2.6979,3.3119,0.0,9.1985,-40.84708,0.004387027,-6.843846,-12.038683,-5.365062,2
0.020000795,10.002,12.888,3.1818,0.0,8.1414,-38.169464,0.12484144,3.820258,-16.922548,-4.4697924,4
0.020000795,10.002,12.888,3.1818,0.0,8.1414,-43.732716,-0.7436638,2.9013736,-12.741513,-3.051738,5
0.020000795,10.002,12.888,3.1818,0.0,8.1414,-41.914593,0.19251175,2.2435262,-15.359585,-4.647516,2
0.020000795,10.002,12.888,3.1818,0.0,8.1414,-44.421307,-0.8378122,2.769711,-14.46396,-4.1354504,1
0.020000795,10.002,12.888,3.1818,0.0,8.1414,-41.95656,-0.21126504,3.381061,-13.954599,-4.1946464,3
0.020000088,10.003,27.504,3.2599,0.0,18.658,-41.861423,-0.53060466,9.737366,-10.6443,-3.6779096,1
0.020000088,10.003,27.504,3.2599,0.0,18.658,-38.209976,-1.0604209,12.631521,-15.02668,-4.423476,3
0.020000088,10.003,27.504,3.2599,0.0,18.658,-38.089737,-1.3287379,11.804781,-14.294939,-4.3441534,2
0.020000088,10.003,27.504,3.2599,0.0,18.658,-40.30233,0.07296343,15.31291,-10.645123,-2.8696778,5
0.020000088,10.003,27.504,3.2599,0.0,18.658,-36.372665,-1.5583624,13.660585,-14.100642,-3.7938817,4
0.020000022,2.002,27.702,3.2307,0.0,34.577,-38.022247,1.7774496,14.9268,-14.515695,-3.9191391,2
0.020000022,2.002,27.702,3.2307,0.0,34.577,-40.038296,1.5670453,16.262802,-11.541457,-2.724463,5
0.020000022,2.002,27.702,3.2307,0.0,34.577,-35.424458,3.6840608,14.995133,-17.19765,-3.612667,4
0.020000022,2.002,27.702,3.2307,0.0,34.577,-41.170597,3.85074,11.346375,-10.582802,-3.717115,1
0.020000022,2.002,27.702,3.2307,0.0,34.577,-38.17806,3.9700453,13.7546425,-15.227031,-3.5339603,3
0.019998224,10.003,-17.092,3.3932,0.0,5.9306,-29.73279,-0.24036472,-29.447151,-3.3687944,-4.2250443,3
0.019998224,10.003,-17.092,3.3932,0.0,5.9306,-26.736692,-0.9111605,-26.666716,-5.795488,-4.72007,4
0.019998224,10.003,-17.092,3.3932,0.0,5.9306,-27.876598,-0.6523971,-27.3625,-6.9003134,-4.3885326,2
0.019998224,10.003,-17.092,3.3932,0.0,5.9306,-30.42975,0.022388257,-27.9574,-5.406816,-3.0836866,1
0.019998224,10.003,-17.092,3.3932,0.0,5.9306,-29.970884,0.4658347,-26.336222,-3.8339863,-4.224652,5
0.019965161,10.002,-7.1039,3.3479,0.0,7.138,-35.867348,-0.7037712,-8.381428,-7.791055,-3.237176,1
0.019965161,10.002,-7.1039,3.3479,0.0,7.138,-31.440224,0.09945886,-13.642521,-7.427989,-4.8091183,4
0.019965161,10.002,-7.1039,3.3479,0.0,7.138,-33.320953,-0.7368631,-13.598953,-7.1474876,-3.9310987,5
0.019965161,10.002,-7.1039,3.3479,0.0,7.138,-33.385498,0.05023384,-13.536995,-10.077407,-4.1570086,2
0.019965161,10.002,-7.1039,3.3479,0.0,7.138,-34.004242,-0.18646647,-14.141788,-8.2591715,-4.2452435,3
